State,District,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Arunachal Pradesh,Anjaw,Chaglagam,47,0,4,35,0,2,51,6,1,10,3,2,23,14,2,27,22,36,778,778
Arunachal Pradesh,Anjaw,Hawai-walong,95,2,6,56,0,4,79,11,5,68,21,2,17,11,0,0,0,76,1356,1356
Arunachal Pradesh,Anjaw,Hayuliang,100,2,7,86,0,8,113,17,7,148,47,4,54,34,4,91,76,68,1256,1256
Arunachal Pradesh,Anjaw,Manchal,60,0,3,44,0,4,104,10,7,150,55,0,0,0,0,0,0,46,679,679
Arunachal Pradesh,Changlang,Bordumsa,63,0,2,2,0,1,78,11,4,307,116,13,1228,805,13,795,668,30,2445,2445
Arunachal Pradesh,Changlang,Changlang,39,1,1,93,0,2,94,6,2,52,16,1,23,16,2,95,79,30,1043,1043
Arunachal Pradesh,Changlang,Diyun,53,0,7,1257,0,2,448,70,2,492,192,9,1453,883,11,1206,1039,22,1970,1970
