State,District,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Andhra Pradesh,ALLURI SITHARAMA RAJU,ADDATEEGALA,127,0,7,111,0,3,117,23,5,566,231,4,570,394,5,1983,1574,103,6626,6626
Andhra Pradesh,ALLURI SITHARAMA RAJU,ANANTHAGIRI,394,0,172,3418,0,40,1729,202,36,1972,723,35,2159,1332,35,1513,1378,76,2544,2544
Andhra Pradesh,ALLURI SITHARAMA RAJU,Araku Valley,270,4,67,1373,0,18,1736,304,31,3930,1588,39,3311,2031,66,3873,3306,45,2213,2213
Andhra Pradesh,ALLURI SITHARAMA RAJU,Chintapalle,371,1,191,6609,0,27,2283,328,31,2374,933,42,4998,3054,49,4231,3853,30,1901,1901
Andhra Pradesh,ALLURI SITHARAMA RAJU,CHINTOOR,121,1,40,2033,0,18,1295,181,12,3074,1278,7,678,412,10,1459,1249,33,4304,4304
Andhra Pradesh,ALLURI SITHARAMA RAJU,DEVIPATNAM,85,12,10,611,0,11,1058,157,26,3297,1211,12,1013,666,7,2089,1845,7,267,267
Andhra Pradesh,ALLURI SITHARAMA RAJU,DUMBRIGUDA,284,0,73,1591,0,34,2006,243,29,1972,769,56,3297,2079,57,3547,3025,35,2071,2071
