State,District,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Assam,BAKSA,Barama,256,0,37,2832,0,8,1488,198,11,824,308,18,1544,981,74,4898,4593,108,7334,7334
Assam,BAKSA,Baska,439,3,109,4774,0,30,1859,164,25,2490,915,33,3385,2105,104,6441,5952,135,8896,8896
Assam,BAKSA,Dhamdhama,403,7,73,2743,0,14,1002,63,8,451,178,24,1398,909,130,7240,6736,147,8168,8168
Assam,BAKSA,Gobardhana,267,0,78,7469,0,27,4133,340,38,4856,1935,24,3205,1921,61,9236,8699,39,3705,3705
Assam,BAKSA,Jalah,527,2,107,6585,0,19,1768,198,18,1834,670,33,4042,2477,166,10772,10191,182,10710,10710
Assam,Barpeta,,463,4,137,12878,0,12,1264,169,22,2016,746,35,5483,3455,185,23988,21853,68,5824,5824
Assam,Barpeta,,471,3,149,7343,0,20,1624,243,28,1848,708,41,3307,2078,160,11708,10993,70,3512,3512
Assam,Barpeta,Barpeta,274,6,135,13246,0,15,2420,211,10,1626,691,18,2253,1361,51,5455,4821,39,3119,3119
