State,District,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Odisha,Anugul,Anugul,1172,0,583,13167,0,23,3542,510,7,533,239,12,568,343,47,4436,4131,500,18663,18663
Odisha,Anugul,Athmallik,776,0,610,19719,0,24,979,108,10,854,344,10,784,475,98,5570,4945,24,647,647
Odisha,Anugul,Banarpal,547,0,154,7286,0,13,3921,501,14,1982,816,26,4022,2440,24,5119,4602,316,29284,29284
Odisha,Anugul,Chhendipada,802,0,51,1961,0,3,434,77,2,38,17,7,118,73,31,1376,1277,708,35499,35499
Odisha,Anugul,Kaniha,950,0,148,6807,0,21,1254,109,23,960,377,204,8524,5650,127,5997,5257,427,20721,20721
Odisha,Anugul,Kishorenagar,875,0,735,19077,0,13,522,71,5,137,41,11,731,447,63,5569,5132,48,1890,1890
Odisha,Anugul,Palalahada,1010,0,245,6121,0,34,1459,159,48,2131,870,208,10034,6505,101,4975,4379,374,12261,12261
Odisha,Anugul,Talacher,245,0,27,866,0,12,4666,607,12,2164,881,34,9085,6074,74,12038,10793,86,10887,10887
