State,District,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Tripura,Dhalai,Ambassa,134,0,27,1218,0,19,1765,254,29,3180,1291,28,3329,2091,23,2869,2449,8,435,435
Tripura,Dhalai,Chawmanu,131,0,69,2207,0,12,908,144,3,186,82,19,1625,1040,27,4570,3918,1,10,10
Tripura,Dhalai,Dumburnagar,141,0,17,766,0,9,855,119,15,1531,605,24,2162,1377,48,4575,3988,28,2919,2919
Tripura,Dhalai,Durgachowmuhani,177,0,11,867,0,26,2950,383,52,6762,2526,35,4503,2801,22,2511,2095,31,2108,2108
Tripura,Dhalai,Ganganagar,64,0,7,228,0,12,570,86,8,521,179,16,891,566,9,506,420,12,391,391
Tripura,Dhalai,Manu,252,0,57,3051,0,31,2840,408,35,4056,1552,51,6589,4241,36,4578,3978,42,3716,3716
Tripura,Dhalai,Raishyabari,79,0,4,138,0,9,540,108,9,667,260,16,1072,696,24,2086,1848,17,1284,1284
Tripura,Dhalai,Salema,115,0,6,291,0,8,665,116,21,3120,1105,37,5448,3465,19,2209,1913,24,1595,1595
