State,District,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Jammu & Kashmir,Anantnag,Achabal,54,0,1,130,0,4,650,80,11,2698,1085,11,3583,2181,12,2643,2406,15,1909,1909
Jammu & Kashmir,Anantnag,Anantnag,53,3,1,133,0,2,137,19,2,349,140,12,2994,1984,16,4316,3789,17,2175,2175
Jammu & Kashmir,Anantnag,Bijibehara,92,0,1,40,0,2,82,8,13,1408,547,9,1289,829,21,4044,3523,46,7469,7469
Jammu & Kashmir,Anantnag,Breng,43,0,0,0,0,4,946,153,15,4913,1984,9,3715,2210,4,1465,1291,11,1419,1419
Jammu & Kashmir,Anantnag,Chathergul,37,0,1,62,0,19,1814,222,7,839,327,2,839,581,5,1287,1091,3,150,150
Jammu & Kashmir,Anantnag,Dachnipora,69,2,3,316,0,1,58,11,7,342,139,11,1640,1044,28,5292,4902,17,3560,3560
Jammu & Kashmir,Anantnag,Hiller Shahabad,44,0,3,226,0,3,229,33,5,607,219,15,1464,909,12,1219,1092,6,383,383
