State,District,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2022,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Manipur,Bishnupur,Bishnupur,34,0,3,373,0,2,464,21,3,1171,509,7,5956,3735,15,9655,9054,4,1072,1072
Manipur,Bishnupur,Moirang,56,0,13,1332,0,4,1521,237,4,2434,821,10,4199,2371,21,3882,3572,4,945,945
Manipur,Chandel,Chakpikarong,122,0,2,40,0,15,526,77,25,996,416,27,1905,1167,36,2715,2428,17,941,941
Manipur,Chandel,Chandel,104,0,0,0,0,13,516,49,17,952,344,30,2471,1530,34,3911,3531,10,1071,1071
Manipur,Chandel,Khengjoy,59,0,1,24,0,3,70,6,2,95,31,29,1663,1054,12,798,709,12,781,781
Manipur,Churachandpur,Henglep,149,0,1,4,0,1,65,12,1,13,6,9,297,176,69,2593,2298,68,2745,2745
Manipur,Churachandpur,Lamka,51,0,0,0,0,1,19,4,1,1493,672,3,1858,1203,43,9620,8911,3,169,169
Manipur,Churachandpur,Saikot,32,0,0,0,0,1,649,133,0,0,0,3,725,394,8,263,244,20,1176,1176
