State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Rajasthan,Ajmer,Ajmer Rural,214,20,156,26315,0,8,6309,848,3,1247,545,6,3699,2214,4,2382,2218,17,7839,7839
Rajasthan,Ajmer,Arain,147,4,102,10787,0,16,2558,136,10,2899,1082,4,1462,866,2,1347,1251,9,3121,3121
Rajasthan,Ajmer,Bhinay,151,37,99,17639,0,5,2006,305,2,704,249,2,626,383,4,4733,4334,2,254,254
Rajasthan,Ajmer,Jawaja,591,3,563,34004,0,1,337,4,8,2627,1111,7,2218,1297,7,1780,1585,2,77,77
Rajasthan,Ajmer,Kekri,90,3,63,10160,0,8,353,18,1,1014,449,11,6752,4340,4,2484,1998,0,0,0
Rajasthan,Ajmer,Kishangarh Silora,382,2,359,22708,0,2,145,21,1,518,214,2,148,88,9,2944,2619,7,4844,4844
Rajasthan,Ajmer,Masooda,495,203,264,22189,0,21,3891,307,1,1553,695,1,592,318,2,1990,1685,3,2925,2925
Rajasthan,Ajmer,Pisangan,151,2,132,14859,0,0,0,0,2,623,278,1,930,653,6,3953,3554,8,5803,5803
Rajasthan,Ajmer,Sarwar,120,11,65,8929,0,28,3294,250,1,169,82,6,2296,1417,9,5098,4392,0,0,0
Rajasthan,Ajmer,Sawar,81,2,59,9338,0,10,1385,19,0,0,0,4,3233,2025,6,4960,4366,0,0,0
Rajasthan,Ajmer,Srinagar,149,34,76,14573,0,2,206,4,1,40,18,8,2919,1853,11,5306,4881,17,3038,3038
Rajasthan,Alwar,Bansur,403,371,13,2966,0,5,2333,421,6,3361,1191,2,3966,2174,4,2274,2057,2,1286,1286
Rajasthan,Alwar,Behror,182,122,35,4083,0,0,0,0,15,8158,3085,8,5228,2763,2,786,640,0,0,0
Rajasthan,Alwar,Govindgarh,375,362,6,903,0,0,0,0,2,364,128,3,1163,735,2,3705,3146,0,0,0
Rajasthan,Alwar,Kathumar,352,282,59,12136,0,7,4151,450,2,789,220,2,2445,1385,0,0,0,0,0,0
Rajasthan,Alwar,Kishangarh Bas,438,373,35,2128,0,8,3451,409,6,1946,701,12,5068,3242,3,516,437,1,222,222
Rajasthan,Alwar,Kotkasim,224,130,37,3213,0,16,2824,239,8,1743,687,21,3160,2003,8,3732,3438,4,404,404
Rajasthan,Alwar,Laxmangarh,239,208,8,1612,0,5,743,117,7,2153,834,5,1132,670,4,2268,2053,2,1728,1728
Rajasthan,Alwar,Malkheda,353,240,80,4355,0,8,2186,327,7,4027,1688,13,6269,3973,3,813,670,2,954,954
Rajasthan,Alwar,Mandawar,355,266,36,5575,0,14,4281,480,21,7958,2918,6,3865,2025,10,3214,2675,2,1046,1046
Rajasthan,Alwar,Neemrana,147,113,13,3390,0,5,2866,412,8,5135,1852,1,859,600,5,6711,5742,2,734,734
Rajasthan,Alwar,Rajgarh,607,574,20,1660,0,2,464,87,1,410,168,5,2378,1430,3,1174,1030,2,421,421
Rajasthan,Alwar,Ramgarh,463,420,15,1659,0,3,903,57,7,5080,1895,5,1486,869,11,3222,2629,2,54,54
Rajasthan,Alwar,Reni,490,464,17,2240,0,2,722,114,5,2899,1135,2,1861,1110,0,0,0,0,0,0
Rajasthan,Alwar,Thanagazi,691,565,69,6323,0,22,3850,296,14,2691,1011,8,3023,1887,9,2547,2052,4,30,30
Rajasthan,Alwar,Tijara,801,666,36,3697,0,19,3334,445,19,2116,786,12,2915,1974,15,2941,2539,34,3832,3832
Rajasthan,Alwar,Umren,395,295,76,5186,0,8,2028,276,4,1089,327,2,1263,650,5,1472,1276,5,1601,1601
Rajasthan,Banswara,Anandpuri,242,224,1,81,0,2,472,107,7,758,290,2,154,107,2,174,141,4,489,489
Rajasthan,Banswara,Arthuna,181,155,7,877,0,4,689,95,2,452,154,5,1862,1025,5,2372,1926,3,414,414
Rajasthan,Banswara,Bagidora,129,82,33,8953,0,3,820,57,3,2012,705,4,2302,1343,3,3978,3202,1,13,13
Rajasthan,Banswara,Banswara,229,47,171,21337,0,1,353,25,5,1547,465,1,12,7,0,0,0,4,2036,2036
Rajasthan,Banswara,Chhoti Sarwan,121,18,101,14029,0,0,0,0,2,1165,408,0,0,0,0,0,0,0,0,0
Rajasthan,Banswara,Gangar Talai,120,118,1,320,0,1,791,187,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,Banswara,Garhi,265,210,5,529,0,9,1533,112,9,3150,1106,10,4855,3182,6,2806,2570,16,2592,2592
Rajasthan,Banswara,Ghatol,404,357,19,2822,0,6,982,85,6,1308,470,6,4041,2652,3,534,492,7,1342,1342
Rajasthan,Banswara,Kushalgarh,404,3,401,36434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,Banswara,Sajjangarh,385,0,369,32020,0,7,1307,157,2,406,132,0,0,0,3,1281,1108,4,327,327
Rajasthan,Banswara,Talwara,126,72,37,8567,0,0,0,0,2,815,389,1,48,32,5,1819,1630,9,649,649
Rajasthan,Baran,Anta,97,27,52,9892,0,2,1700,192,6,1877,700,6,3172,1981,3,896,796,1,153,153
Rajasthan,Baran,Atru,161,121,16,2549,0,5,1693,238,5,1478,519,4,2705,1659,2,1879,1764,8,1200,1200
Rajasthan,Baran,Baran (Full),108,50,15,2875,0,15,3775,520,12,2435,889,10,2282,1586,4,542,436,2,261,261
Rajasthan,Baran,Chhabra,225,217,0,0,0,2,608,21,2,578,215,1,504,272,1,104,84,2,588,588
Rajasthan,Baran,Chhipabarod,235,223,5,505,0,1,491,81,4,1369,525,2,3265,2226,0,0,0,0,0,0
Rajasthan,Baran,Kishanganj,255,235,5,569,0,3,1013,49,2,1087,447,6,5987,3539,3,2933,2622,1,6,6
Rajasthan,Baran,Mangrol,82,14,36,7113,0,8,1518,170,11,3844,1580,7,4254,2614,3,307,275,3,141,141
Rajasthan,Baran,Shahbad,223,210,2,83,0,0,0,0,3,2851,1114,6,4637,2810,2,2105,1791,0,0,0
