State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Maharashtra,Ahmednagar,Akole,691,55,65,2285,0,80,4771,554,58,4844,1851,58,7744,4908,88,9942,9135,287,25002,25002
Maharashtra,Ahmednagar,Jamkhed,311,75,5,270,0,10,663,93,27,1063,407,31,2030,1294,40,3188,2784,123,14807,14807
Maharashtra,Ahmednagar,Karjat,651,116,3,165,0,108,6429,871,133,8728,3038,85,7184,4391,73,7225,6469,133,13305,13305
Maharashtra,Ahmednagar,Kopargaon,429,37,49,1714,0,25,2718,233,44,4942,1842,61,8093,4950,111,33864,30843,102,12595,12595
Maharashtra,Ahmednagar,Nagar,494,44,27,1166,0,77,3792,458,57,6420,2501,53,8364,5044,59,12254,11392,177,28020,28020
Maharashtra,Ahmednagar,Nevasa,381,31,3,516,0,85,7862,1148,63,8809,3315,25,4672,3141,49,17917,16874,125,27878,27878
Maharashtra,Ahmednagar,Parner,718,80,77,3088,0,218,11885,1149,90,6867,2604,81,9365,5913,69,9816,8404,103,10011,10011
Maharashtra,Ahmednagar,Pathardi,617,128,45,2078,0,94,4759,763,112,10076,3734,57,5389,3358,33,4492,3724,148,14445,14445
Maharashtra,Ahmednagar,Rahata,424,4,2,80,0,82,5960,754,56,5807,2194,33,5308,3352,67,12920,11280,180,22599,22599
Maharashtra,Ahmednagar,Rahuri,446,33,19,887,0,49,4129,522,67,5882,2317,67,7620,4951,85,15958,13977,126,15307,15307
Maharashtra,Ahmednagar,Sangamner,929,56,113,6398,0,102,9985,1386,99,11595,4132,81,8239,5103,234,27869,26000,244,32397,32397
Maharashtra,Ahmednagar,Shevgaon,303,0,0,0,0,58,6267,688,36,6834,2676,37,6717,4179,16,2860,2484,156,21957,21957
Maharashtra,Ahmednagar,Shrigonda,736,172,95,5718,0,67,6468,933,101,18026,6304,73,9422,5587,71,10170,9185,157,8192,8192
Maharashtra,Ahmednagar,Shrirampur,363,33,32,1640,0,15,2231,232,37,2589,971,17,1874,1223,39,9454,8400,190,22769,22769
Maharashtra,Akola,Akola,156,6,7,1314,0,10,2443,364,27,8432,3191,39,19439,12199,17,7124,5854,50,7465,7465
Maharashtra,Akola,Akot,149,8,3,183,0,1,214,25,4,2433,867,28,13178,8396,10,7655,6113,95,18454,18454
Maharashtra,Akola,Balapur,87,10,3,388,0,4,735,137,10,3479,1319,29,15940,9678,17,8206,6412,14,4246,4246
Maharashtra,Akola,Barshitakli,126,22,6,935,0,15,2778,373,23,5551,2129,19,4138,2578,17,7215,6373,24,7615,7615
Maharashtra,Akola,Murtijapur,145,13,12,1495,0,13,3873,723,22,8436,3696,27,8561,5257,10,2472,2109,48,6414,6414
Maharashtra,Akola,Patur,85,4,2,269,0,18,7500,761,9,3928,1553,19,8408,4618,22,4204,3937,11,2594,2594
Maharashtra,Akola,Telhara,95,5,3,227,0,0,0,0,3,2158,1022,3,891,561,4,8713,7935,77,22228,22228
Maharashtra,Amravati,Achalpur,146,0,10,219,0,5,885,177,15,2275,965,49,15175,9656,38,14463,11736,29,10062,10062
Maharashtra,Amravati,Amravati,107,0,6,288,0,10,1670,278,18,5718,2343,22,7546,4900,18,9069,7939,33,12158,12158
Maharashtra,Amravati,Anjangaon S,105,0,1,30,0,0,0,0,9,865,368,24,6036,3866,37,13623,11881,34,6285,6285
Maharashtra,Amravati,Bhatkuli,111,0,1,1,0,3,221,39,11,975,390,11,1718,953,21,8650,7673,64,14439,14439
Maharashtra,Amravati,Chandur Bz,139,0,1,28,0,0,0,0,3,508,202,7,1676,1129,9,6577,6103,119,31539,31539
Maharashtra,Amravati,Chandur Ril,81,0,5,270,0,5,431,78,6,1024,425,9,1647,1102,30,9758,8891,26,6735,6735
Maharashtra,Amravati,Chikhaldara,158,0,35,5541,0,30,6164,915,49,13179,4925,28,5513,3366,11,988,849,5,400,400
Maharashtra,Amravati,Daryapur,133,0,0,0,0,1,128,19,5,3619,1184,56,19637,12763,48,13734,11905,23,4521,4521
Maharashtra,Amravati,Dhamangaon Ril,86,0,1,96,0,5,3292,720,7,2281,805,20,7704,5046,25,9029,8129,28,7051,7051
Maharashtra,Amravati,Dharni,158,0,11,1131,0,31,6512,1098,62,12942,4890,31,7089,4331,12,2528,2201,11,1963,1963
Maharashtra,Amravati,Morshi,90,0,2,167,0,1,50,2,0,0,0,8,1522,1064,43,23287,21275,36,11516,11516
Maharashtra,Amravati,Nandgaon Kh,126,0,16,745,0,4,342,20,14,2465,964,41,10928,6864,34,10766,9271,17,4456,4456
Maharashtra,Amravati,Tiwsa,69,0,1,59,0,0,0,0,4,745,312,27,6969,4633,18,9442,8100,19,7610,7610
Maharashtra,Amravati,Warud,99,0,0,0,0,3,269,35,1,32,10,24,14073,9962,44,17228,15348,27,9172,9172
Maharashtra,Beed,Ambajogai,204,58,1,21,0,19,3494,514,16,2840,1131,31,7744,4982,66,26856,23925,13,1176,1176
Maharashtra,Beed,Ashti,876,356,124,4481,0,159,12307,1748,115,9194,3381,47,7244,4608,29,4917,4334,46,5789,5789
Maharashtra,Beed,Beed,531,110,104,9188,0,155,18931,2144,54,16333,6335,57,12037,7045,22,5992,5446,29,2325,2325
Maharashtra,Beed,Dharur,199,29,1,23,0,50,3011,528,16,1312,519,20,3909,2386,16,4241,3727,67,8104,8104
Maharashtra,Beed,Georai,307,35,29,1767,0,65,12368,1800,65,19511,7011,53,15676,9420,49,14267,12613,11,2393,2393
Maharashtra,Beed,Kaij,259,117,20,1333,0,28,4145,529,39,15989,5633,26,12028,7563,18,5825,4757,11,3221,3221
Maharashtra,Beed,Majalgaon,203,37,46,3457,0,30,6891,1046,32,12888,5228,31,16522,9701,17,4165,3497,10,235,235
Maharashtra,Beed,Parali V .,168,32,23,1362,0,24,5818,859,36,12252,4621,30,15882,9789,17,4653,4008,6,1037,1037
Maharashtra,Beed,Patoda,312,62,110,3826,0,34,3261,557,24,5238,1880,36,5553,3401,28,3721,3295,18,1257,1257
