State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
West Bengal,Alipurduar,Alipurduar-i,93,40,17,8672,0,2,2476,280,3,1622,487,3,1069,705,7,5063,4132,21,13194,13194
West Bengal,Alipurduar,Alipurduar-ii,355,202,27,4346,0,15,4949,415,11,2468,825,12,3423,2118,16,4905,4363,72,9819,9819
West Bengal,Alipurduar,Falakata,310,218,7,1783,0,1,208,47,6,3084,1034,4,1010,565,9,2352,2038,65,19012,19012
West Bengal,Alipurduar,Kalchini,232,105,22,6076,0,2,800,172,10,12829,4654,4,1453,907,11,2350,2092,78,17663,17663
West Bengal,Alipurduar,Kumargram,301,181,38,6602,0,7,1396,179,9,1853,635,15,3855,2516,8,877,775,43,8322,8322
West Bengal,Alipurduar,Madarihat,252,144,22,4021,0,12,7827,1016,11,9376,2781,9,4937,3000,12,2432,2247,42,9300,9300
West Bengal,Bankura,Bankura-i,165,3,34,3325,0,21,3604,477,9,2269,783,8,1456,918,18,2461,2295,72,9929,9929
West Bengal,Bankura,Bankura-ii,220,0,22,538,0,7,1209,117,2,348,126,13,1298,879,60,11426,10519,116,17929,17929
West Bengal,Bankura,Barjora,304,16,78,7148,0,14,1692,240,13,3234,1381,30,7881,5353,68,13691,12002,85,16211,16211
West Bengal,Bankura,Chhatna,426,6,139,15222,0,20,3146,315,16,2257,892,36,4370,2795,71,8373,7557,138,14080,14080
West Bengal,Bankura,Gangajal Ghati,239,0,239,38542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Hirbandh,220,0,31,1525,0,2,424,84,6,489,172,9,816,560,40,4020,3648,132,11802,11802
West Bengal,Bankura,Indpur,283,0,283,31703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Indus,173,1,56,9353,0,9,2496,234,10,2823,1138,10,2347,1386,18,4761,4337,69,16375,16375
West Bengal,Bankura,Jaypur,229,0,226,33968,0,1,128,11,1,261,119,0,0,0,1,54,41,0,0,0
West Bengal,Bankura,Khatra-I,392,137,93,6462,0,10,784,130,8,615,255,13,873,566,47,3975,3626,84,5362,5362
West Bengal,Bankura,Kotulpur,350,0,349,40734,0,0,0,0,0,0,0,0,0,0,1,140,124,0,0,0
West Bengal,Bankura,Mejhia,118,0,118,18105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Onda,410,60,294,37538,0,11,1529,153,4,1458,494,9,1401,851,8,1421,1224,24,2657,2657
West Bengal,Bankura,Patrasayer,382,14,368,42218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Raipur-I,432,6,349,28147,0,2,143,30,4,187,66,13,2064,1314,26,3987,3555,32,2304,2304
West Bengal,Bankura,Ranibundh,379,26,107,5883,0,9,452,54,11,661,253,19,1256,770,31,2819,2550,176,13800,13800
West Bengal,Bankura,Saltora,195,5,69,6990,0,7,3123,219,11,1367,606,17,3018,1820,39,9431,8306,47,8074,8074
West Bengal,Bankura,Sarenga,182,3,80,9452,0,5,854,132,8,1087,477,7,1226,746,26,3043,2738,53,6766,6766
West Bengal,Bankura,Simlapal,383,6,235,18062,0,8,638,58,12,1165,412,16,1368,896,49,6298,5453,57,3956,3956
West Bengal,Bankura,Sonamukhi,455,0,433,33535,0,3,188,38,1,68,26,5,535,308,6,503,439,7,613,613
West Bengal,Bankura,Taldangra,356,0,356,33514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Vishnupur,363,31,102,6644,0,19,2254,188,8,1100,388,19,2669,1700,25,2923,2692,159,15081,15081
West Bengal,Birbhum,Bolpur-sriniketan,313,214,10,699,0,9,2050,224,5,1600,753,1,182,106,25,5668,5278,49,16635,16635
West Bengal,Birbhum,Dubrajpur,581,500,81,6433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,Illambazar,208,121,0,0,0,1,159,10,1,348,125,1,113,58,8,2583,2393,76,13567,13567
West Bengal,Birbhum,Khoyrasol,282,153,92,14822,0,0,0,0,0,0,0,0,0,0,3,871,783,34,3930,3930
West Bengal,Birbhum,Labpur,284,223,24,3068,0,1,32,7,0,0,0,2,229,154,4,2858,2686,30,3344,3344
West Bengal,Birbhum,Mayureswar-i,202,131,55,12399,0,5,1002,70,0,0,0,3,848,542,1,285,278,7,752,752
West Bengal,Birbhum,Mayureswar-ii,179,94,40,10950,0,2,395,71,1,134,65,1,266,180,7,993,907,34,3891,3891
West Bengal,Birbhum,Mohammad Bazar,207,126,58,12171,0,1,134,30,1,29,10,2,249,167,4,1403,1209,15,2572,2572
West Bengal,Birbhum,Murarai-i,161,135,15,9919,0,5,7213,673,1,318,127,2,1910,1324,0,0,0,3,2263,2263
West Bengal,Birbhum,Murarai-ii,105,68,25,12376,0,3,1584,219,3,3131,1340,0,0,0,1,1189,940,5,2866,2866
West Bengal,Birbhum,Nalhati-i,229,120,37,8948,0,3,3581,674,1,51,24,5,1483,879,4,688,562,59,11158,11158
West Bengal,Birbhum,Nalhati-ii,143,126,14,4742,0,3,1640,306,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,Nanoor,234,191,18,4552,0,0,0,0,0,0,0,0,0,0,5,2621,2500,20,8396,8396
West Bengal,Birbhum,Rajnagar,207,109,35,3296,0,2,1241,89,5,1141,445,2,777,440,15,1659,1481,39,2079,2079
West Bengal,Birbhum,Rampurhat-i,140,118,13,5092,0,0,0,0,0,0,0,1,2214,1517,2,1140,1033,6,951,951
West Bengal,Birbhum,Rampurhat-ii,141,96,6,2293,0,3,8322,149,2,463,202,6,4647,2969,6,4339,3997,22,8102,8102
West Bengal,Birbhum,Sainthia,328,261,65,13876,0,0,0,0,0,0,0,0,0,0,0,0,0,2,145,145
West Bengal,Birbhum,Suri-i,250,82,125,15962,0,6,1270,46,0,0,0,3,400,245,3,610,546,31,2984,2984
