State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Sikkim,GANGTOK,DUGA,69,6,7,363,0,7,1043,120,10,1131,370,11,1113,685,12,857,770,16,629,629
Sikkim,GANGTOK,Khamdong,51,0,15,725,0,3,166,26,3,159,63,8,420,259,9,392,337,13,519,519
Sikkim,GANGTOK,Martam,66,0,1,46,0,0,0,0,1,60,22,6,303,204,4,191,170,54,2466,2466
Sikkim,GANGTOK,Nandok,97,0,7,272,0,1,265,18,4,255,96,11,818,509,11,537,512,63,2899,2899
Sikkim,GANGTOK,PAKYONG,142,3,13,459,0,5,415,43,6,291,103,7,356,214,18,1001,857,90,4314,4314
Sikkim,GANGTOK,Parkha,28,0,2,102,0,2,129,18,0,0,0,7,390,244,8,404,358,9,444,444
Sikkim,GANGTOK,Rakdong Tintek,77,0,11,284,0,1,71,16,13,475,170,7,491,290,6,473,407,39,1525,1525
Sikkim,GANGTOK,Ranka,58,0,4,217,0,3,129,28,6,331,124,9,479,307,13,641,541,23,1098,1098
Sikkim,GANGTOK,Reghu,84,0,6,171,0,1,47,10,6,345,118,8,510,285,14,778,697,49,2526,2526
Sikkim,GANGTOK,Rhenock,41,4,8,306,0,3,99,7,5,497,165,2,234,125,0,0,0,19,1010,1010
Sikkim,MANGAN,Chungthang,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1477,1477
Sikkim,MANGAN,Kabi Tingda,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94,89,63,2306,2306
Sikkim,MANGAN,Mangan,73,0,0,0,0,0,0,0,0,0,0,0,0,0,3,573,551,70,2612,2612
Sikkim,MANGAN,Passingdang,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1927,1927
Sikkim,NAMCHI,Jorethang,38,0,0,0,0,0,0,0,1,145,44,5,312,202,10,336,288,22,847,847
Sikkim,NAMCHI,Namchi,88,3,2,46,0,0,0,0,0,0,0,5,335,226,27,1339,1154,51,2003,2003
Sikkim,NAMCHI,Namthang,91,1,10,294,0,0,0,0,0,0,0,14,1085,709,17,1018,870,49,2155,2155
Sikkim,NAMCHI,Ravangla,95,4,0,0,0,0,0,0,7,864,305,5,255,158,22,1000,841,57,1809,1809
Sikkim,NAMCHI,Sumbuk,84,4,1,25,0,0,0,0,0,0,0,5,259,170,24,1275,1103,50,2198,2198
Sikkim,NAMCHI,Temi,93,4,9,281,0,1,28,2,0,0,0,2,96,56,7,297,272,70,3533,3533
Sikkim,NAMCHI,Wok,40,6,3,123,0,0,0,0,0,0,0,8,503,322,15,819,682,8,388,388
Sikkim,NAMCHI,Yangang,80,0,0,0,0,0,0,0,1,63,31,8,490,317,26,1377,1217,45,1541,1541
