State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Tamil Nadu,Ariyalur,Andimadam,103,0,3,432,0,25,9804,1470,27,9013,3188,9,1127,671,5,1533,1486,34,11387,11387
Tamil Nadu,Ariyalur,Ariyalur,143,0,11,2862,0,21,7466,1120,31,9256,3484,22,4543,2847,24,6220,5476,34,5857,5857
Tamil Nadu,Ariyalur,Jayamkondam,154,0,1,34,0,8,1112,201,32,8444,3340,26,5386,3138,38,9654,8654,49,9808,9808
Tamil Nadu,Ariyalur,Sendurai,93,0,5,1032,0,21,11207,1708,28,9020,3254,2,669,402,6,2212,1811,31,8518,8518
Tamil Nadu,Ariyalur,T. Palur,124,0,7,987,0,14,4483,677,25,11151,4426,15,2907,1773,26,6735,6200,37,7874,7874
Tamil Nadu,Ariyalur,Thirumanur,93,0,1,30,0,13,4988,710,30,16077,6088,19,6125,3872,17,6901,6466,13,3120,3120
Tamil Nadu,Chengalpattu,Acharapakkam,285,0,81,6369,0,75,11224,912,12,1227,496,17,1117,738,18,1937,1747,82,7766,7766
Tamil Nadu,Chengalpattu,Chithamur,193,0,56,5620,0,61,9216,602,5,1111,412,18,2463,1639,23,3292,2884,30,2805,2805
Tamil Nadu,Chengalpattu,Kattankolathur,280,0,21,2247,0,47,22338,2960,36,8355,3364,32,5813,3466,14,2410,2174,130,16982,16982
Tamil Nadu,Chengalpattu,Lathur,212,0,81,8468,0,61,8822,453,3,260,99,4,227,143,9,1471,1221,54,3936,3936
Tamil Nadu,Chengalpattu,Madurantakam,318,0,61,4520,0,77,10002,1161,61,7757,2750,22,1751,1094,16,1918,1619,81,7188,7188
Tamil Nadu,Chengalpattu,St.Thomas Mount,319,0,14,1636,0,54,18525,2279,63,17703,6360,53,11766,7519,52,12156,10651,83,18516,18516
Tamil Nadu,Chengalpattu,Thiruporur,210,0,24,3098,0,54,30247,3415,7,2522,871,1,264,137,34,12626,11435,90,19716,19716
Tamil Nadu,Chengalpattu,Tirukkalukunram,338,0,86,7262,0,85,17927,1432,38,6335,2308,24,2833,1714,28,4015,3531,77,5957,5957
Tamil Nadu,Coimbatore,Anamalai,68,0,7,435,0,12,1383,204,17,5172,1997,19,9299,5826,8,2143,1893,5,3458,3458
Tamil Nadu,Coimbatore,Annur,161,0,8,567,0,46,9197,1515,52,16255,6145,19,5284,3092,10,1420,1175,26,4703,4703
Tamil Nadu,Coimbatore,Karamadai,319,0,53,2276,0,49,4390,597,78,16744,6133,62,13669,8667,40,9777,8412,37,6222,6222
Tamil Nadu,Coimbatore,Kinathukadavu,85,0,12,2151,0,14,5381,849,23,7973,2935,20,7335,4466,13,4651,3788,3,704,704
Tamil Nadu,Coimbatore,Madukkarai,38,0,0,0,0,3,319,18,8,3076,1293,13,9880,5537,13,5744,4792,1,435,435
Tamil Nadu,Coimbatore,Periyanayakkanpalayam,74,0,12,671,0,18,2924,315,13,10975,4282,19,20621,12616,12,15935,13556,0,0,0
Tamil Nadu,Coimbatore,Pollachi North,97,0,2,207,0,9,2213,463,34,12835,5023,38,13464,8710,14,4919,4097,0,0,0
Tamil Nadu,Coimbatore,Pollachi South,63,0,0,0,0,3,437,84,29,8450,3325,21,14896,9672,10,4294,3537,0,0,0
Tamil Nadu,Coimbatore,Sarcarsamakulam,37,0,1,157,0,4,1958,237,13,6224,2375,10,6992,4466,6,2491,2273,3,1728,1728
Tamil Nadu,Coimbatore,Sultanpet,90,0,30,5718,0,17,4739,211,7,2257,806,12,8870,5127,7,1738,1557,17,2594,2594
Tamil Nadu,Coimbatore,Sulur,119,0,1,232,0,16,4786,674,25,8785,3482,39,22722,14696,26,11222,9430,12,5255,5255
Tamil Nadu,Coimbatore,Thondamuthur,49,0,1,1,0,1,71,17,3,313,96,16,6810,4606,26,15023,12639,2,21,21
Tamil Nadu,Cuddalore,Annagramam,175,0,3,144,0,88,21236,3013,60,11128,3865,17,1788,1042,4,479,400,3,186,186
Tamil Nadu,Cuddalore,Cuddalore,301,0,105,13306,0,83,32059,2370,35,8311,2897,19,4068,2362,12,1829,1568,47,5582,5582
Tamil Nadu,Cuddalore,Kammapuram,195,0,19,2683,0,62,16771,1988,33,5792,2114,16,2557,1533,13,1595,1334,52,6953,6953
Tamil Nadu,Cuddalore,Kattumannarkoil,132,0,8,481,0,38,6032,722,28,5416,1986,22,5146,3105,9,1507,1367,27,3004,3004
Tamil Nadu,Cuddalore,Keerapalayam,111,0,2,100,0,11,2454,501,23,5535,1974,19,3914,2354,19,4532,4036,37,4588,4588
Tamil Nadu,Cuddalore,Komaratchi,152,0,11,1126,0,42,8327,964,29,7451,2771,16,2557,1628,21,4546,3968,33,6303,6303
Tamil Nadu,Cuddalore,Kurinjipadi,296,0,163,23767,0,75,16567,1781,19,3353,1139,18,2777,1772,13,5207,4478,8,625,625
Tamil Nadu,Cuddalore,Mangalur,162,0,5,996,0,76,22781,2991,36,10387,3603,6,1625,1023,16,5268,4611,23,6587,6587
Tamil Nadu,Cuddalore,Melbhuvanagiri,101,0,8,1420,0,43,13084,1527,14,3426,1115,8,1197,734,9,1716,1596,19,4061,4061
Tamil Nadu,Cuddalore,Nallur,138,0,1,55,0,62,13933,1731,23,6126,2045,12,3500,2159,10,4178,3640,30,6168,6168
Tamil Nadu,Cuddalore,Panruti,197,0,22,1685,0,68,15841,1906,39,9710,3649,35,7566,4525,22,4238,3663,11,1763,1763
Tamil Nadu,Cuddalore,Parangipettai,177,0,17,1512,0,64,11358,1225,34,6117,2146,23,5241,3256,14,2466,2099,25,4434,4434
Tamil Nadu,Cuddalore,Srimushnam,115,0,1,121,0,29,6399,1031,33,8064,3031,13,3183,1910,10,2100,1762,29,5901,5901
Tamil Nadu,Cuddalore,Vriddhachalam,151,0,4,452,0,44,8542,1062,51,11515,4017,20,3864,2362,11,2144,1933,21,5093,5093
Tamil Nadu,Dharmapuri,Dharmapuri,363,0,243,22240,0,55,13347,511,23,2133,786,19,3111,1972,5,395,326,18,980,980
