State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Jharkhand,Bokaro,Bermo,107,18,5,971,0,21,3437,439,11,3224,1220,15,3908,2486,14,4294,3787,23,5562,5562
Jharkhand,Bokaro,Chandankiyari,1050,785,102,5702,0,26,2163,227,14,1298,535,30,2855,1839,33,2021,1727,60,3217,3217
Jharkhand,Bokaro,Chandrapura,234,79,36,3782,0,26,3453,444,19,4064,1618,21,2221,1375,16,1433,1294,37,3220,3220
Jharkhand,Bokaro,Chas,912,570,136,9569,0,25,5327,506,32,3136,1140,35,3985,2531,38,6274,5633,76,9155,9155
Jharkhand,Bokaro,Gomia,668,236,97,5220,0,37,4777,500,56,4524,1656,54,6487,3913,65,6413,5681,123,13539,13539
Jharkhand,Bokaro,Jaridih,182,124,13,2792,0,12,3527,379,6,1839,640,11,3158,1862,6,1384,1245,10,2005,2005
Jharkhand,Bokaro,Kasmar,290,188,9,1005,0,10,953,137,19,1519,538,13,941,572,18,1512,1342,33,2424,2424
Jharkhand,Bokaro,Nawadih,431,260,29,1587,0,19,1512,172,25,1660,598,13,834,523,28,2556,2242,57,4407,4407
Jharkhand,Bokaro,Peterwar,460,102,92,4275,0,36,2253,334,46,4292,1715,60,5228,3303,54,5360,4719,70,6197,6197
Jharkhand,Chatra,Chatra,486,308,28,955,0,32,2759,345,29,1543,540,30,969,602,20,717,610,39,938,938
Jharkhand,Chatra,Giddhor,308,270,4,84,0,13,617,15,3,218,95,3,106,59,4,116,109,11,275,275
Jharkhand,Chatra,Itkhori,652,561,28,824,0,9,1139,82,3,45,14,7,242,155,7,289,233,37,594,594
Jharkhand,Chatra,Kanhachatti,425,302,23,677,0,7,682,95,11,1689,469,18,968,629,17,752,650,47,1228,1228
Jharkhand,Chatra,Kunda,356,334,14,318,0,0,0,0,0,0,0,1,8,5,3,39,35,4,111,111
Jharkhand,Chatra,Lawalong,318,268,26,2146,0,0,0,0,1,5,2,7,313,215,9,425,380,7,223,223
Jharkhand,Chatra,Mayurhand,521,314,9,253,0,5,99,11,13,326,126,29,838,521,24,1383,1201,127,3140,3140
Jharkhand,Chatra,Pathalgada,252,90,20,627,0,6,181,26,10,515,178,30,1046,707,18,960,811,78,1538,1538
Jharkhand,Chatra,Pratappur,1087,763,68,1449,0,14,403,39,19,364,142,34,712,434,37,927,827,152,3254,3254
Jharkhand,Chatra,Shaligram Ram Narayanpur Alias Hunterganj,2259,1947,43,769,0,32,620,59,20,404,157,35,573,345,38,673,576,144,1813,1813
Jharkhand,Chatra,Simaria,682,600,37,3179,0,11,1452,195,6,577,221,8,532,352,6,116,103,14,290,290
Jharkhand,Chatra,Tandwa,428,339,40,3992,0,4,1887,128,9,647,229,16,1091,645,14,2017,1731,6,491,491
Jharkhand,Deoghar,Deoghar,796,584,47,1752,0,10,650,78,26,1452,547,28,1273,809,44,2053,1801,57,2206,2206
Jharkhand,Deoghar,Devipur,773,721,31,1087,0,5,360,40,2,121,44,6,215,130,7,192,172,1,23,23
Jharkhand,Deoghar,Karown,495,403,23,1903,0,24,2421,164,9,736,289,13,957,603,16,522,486,7,859,859
Jharkhand,Deoghar,Madhupur,892,762,26,1872,0,39,4189,227,19,1020,360,17,607,372,17,727,657,12,465,465
Jharkhand,Deoghar,Margomunda,481,42,361,10898,0,11,1160,45,12,1510,598,5,194,123,7,186,169,43,1526,1526
Jharkhand,Deoghar,Mohanpur,1675,1308,88,2407,0,32,1675,286,42,1600,598,48,1646,1008,67,2515,2169,90,1753,1753
Jharkhand,Deoghar,Palojori,918,699,54,2587,0,55,3866,408,42,2132,737,30,1483,887,15,736,631,23,786,786
Jharkhand,Deoghar,Sarath,910,485,31,1746,0,58,2942,297,56,3767,1406,69,4142,2582,86,4665,4224,125,6362,6362
Jharkhand,Deoghar,Sarwan,765,588,42,1485,0,16,1228,160,21,972,339,27,1155,734,43,1401,1222,28,890,890
Jharkhand,Deoghar,Sonaraithari,676,508,41,1102,0,23,1937,281,21,731,282,19,598,356,32,894,774,32,625,625
Jharkhand,Dhanbad,Baghmara,854,485,7,595,0,199,16101,568,34,2435,869,29,3251,2074,20,1441,1257,80,4472,4472
Jharkhand,Dhanbad,Baliapur,369,61,21,606,0,32,3653,202,34,4083,1524,34,4074,2493,30,2653,2416,157,7637,7637
Jharkhand,Dhanbad,Dhanbad,119,16,1,166,0,14,2136,124,7,630,234,15,3556,1997,16,1933,1797,50,3576,3576
Jharkhand,Dhanbad,Egarkund,72,1,31,3160,0,11,1899,329,11,4102,1619,5,1282,861,4,1693,1595,9,2725,2725
Jharkhand,Dhanbad,Govindpur,364,2,260,22708,0,61,11581,1051,11,2036,835,6,762,420,9,3869,3382,15,2955,2955
Jharkhand,Dhanbad,Kaliasol,178,5,132,12945,0,10,1643,155,12,2385,956,11,1520,927,2,372,357,6,151,151
Jharkhand,Dhanbad,Nirsa,215,0,124,11125,0,27,4488,490,22,3538,1175,13,3837,2389,15,2344,2089,14,826,826
Jharkhand,Dhanbad,Purvi Tundi,245,76,9,108,0,22,1263,75,12,744,256,18,900,569,28,2100,1890,80,2990,2990
Jharkhand,Dhanbad,Topchanchi,482,293,24,2171,0,74,6672,298,20,2711,996,13,1723,1056,10,777,676,48,3208,3208
Jharkhand,Dhanbad,Tundi,633,250,133,2637,0,58,2760,292,36,1904,712,33,1391,870,32,1927,1675,91,2769,2769
Jharkhand,Dumka,Dumka,990,503,114,3630,0,54,3702,478,43,2455,969,59,2099,1294,40,1030,893,177,4831,4831
Jharkhand,Dumka,Gopikander,295,190,23,771,0,33,1583,141,20,629,205,15,516,335,12,537,461,2,71,71
Jharkhand,Dumka,Jama,837,467,116,4207,0,61,3694,535,59,2373,840,40,1339,796,28,981,858,66,1741,1741
Jharkhand,Dumka,Jarmundi,851,509,122,4647,0,52,4187,507,53,2707,972,36,1806,1115,21,1169,1032,58,1793,1793
