State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Manipur,Bishnupur,Bishnupur,34,0,3,373,0,3,673,49,3,1491,526,9,7157,4201,12,7925,7239,4,1072,1072
Manipur,Bishnupur,Moirang,56,0,17,2370,0,9,4599,628,8,2687,1014,6,1208,751,15,3262,3009,1,187,187
Manipur,Chandel,Chakpikarong,125,0,2,40,0,32,1454,130,27,1081,390,25,2270,1467,34,1937,1653,5,386,386
Manipur,Chandel,Chandel,101,0,0,0,0,19,1146,115,22,1617,693,25,2230,1378,31,3440,2915,4,443,443
Manipur,Chandel,Khengjoy,59,0,1,24,0,6,243,37,7,436,189,31,1755,1121,9,576,502,5,397,397
Manipur,Churachandpur,Henglep,149,0,2,17,0,3,115,11,6,285,111,34,1272,822,79,3167,2744,25,861,861
Manipur,Churachandpur,Lamka,51,0,2,114,0,5,942,176,8,3632,1581,11,4160,2609,22,4142,3577,3,169,169
Manipur,Churachandpur,Saikot,32,0,0,0,0,3,699,113,4,636,234,8,496,279,5,188,169,12,794,794
Manipur,Churachandpur,Samulamlan,90,0,1,11,0,5,101,16,4,116,37,32,1505,900,41,1791,1539,7,275,275
Manipur,Churachandpur,Sangaikot,71,0,1,49,0,1,43,4,4,75,30,15,622,421,39,1880,1634,11,369,369
Manipur,Churachandpur,Singngat,75,0,3,94,0,6,321,60,6,368,139,19,1546,960,29,1479,1275,12,484,484
Manipur,Churachandpur,Tuibong,99,0,2,62,0,5,501,49,9,2324,957,27,2478,1489,49,3206,2823,7,772,772
Manipur,Imphal East,Heingang CD Block,65,0,3,684,0,5,2355,470,7,4894,1733,18,10303,6788,16,13010,11356,16,4459,4459
Manipur,Imphal East,Sawombung CD Block,116,0,18,2003,0,22,6861,804,15,6183,2212,22,8056,4938,19,9091,8141,20,4990,4990
Manipur,Imphal West,Haorangsabal,91,0,7,871,0,23,3075,333,12,2983,1054,16,4588,2722,30,19114,16921,3,893,893
Manipur,Imphal West,Hiyangthang,44,0,3,56,0,6,2109,410,7,2721,1043,10,2517,1457,15,5900,5375,3,898,898
Manipur,Jiribam,Jiribam C D Block,50,0,16,2462,0,11,1919,35,3,147,57,6,924,638,7,1581,1379,7,239,239
Manipur,Kakching,Kakching,44,0,2,87,0,2,580,17,6,2753,1181,5,2006,1271,25,13987,12611,4,859,859
Manipur,Kamjong,Kamjong,60,0,0,0,0,5,434,43,14,917,342,9,1027,619,20,1573,1397,12,661,661
Manipur,Kamjong,Kasom Khullen,41,0,0,0,0,12,870,143,9,568,227,9,567,381,8,472,444,3,269,269
Manipur,Kamjong,Phungyar,42,0,0,0,0,3,313,37,11,769,289,5,675,423,12,1435,1321,11,784,784
Manipur,Kangpokpi,Kangpokpi,176,0,22,382,0,14,638,56,13,703,294,22,1392,861,51,4588,4064,54,3266,3266
Manipur,Kangpokpi,Saikul,246,0,5,147,0,21,568,45,20,559,213,33,2065,1350,76,4579,4204,91,3680,3680
Manipur,Kangpokpi,Saitu Gamphazol,183,0,24,723,0,28,1589,181,18,947,380,27,1224,781,46,3159,2857,40,2118,2118
Manipur,Noney,Haochong,29,0,1,64,0,3,322,62,5,593,256,3,259,170,4,571,471,13,880,880
Manipur,Noney,Khoupum,34,0,2,147,0,3,250,11,3,301,82,3,198,125,11,1421,1207,12,1022,1022
Manipur,Noney,Longmai,16,0,1,6,0,3,702,63,4,688,270,0,0,0,2,324,302,6,817,817
Manipur,Noney,Nungba,36,0,6,167,0,8,702,52,8,579,224,9,992,621,2,266,250,3,221,221
Manipur,Pherzawl,Thanlon,64,0,2,45,0,21,707,82,11,896,364,5,672,425,1,145,117,24,834,834
Manipur,Pherzawl,Tipaimukh,19,0,0,0,0,7,833,22,3,804,339,2,85,54,4,571,497,3,524,524
Manipur,Pherzawl,Vangai Range,34,0,3,128,0,16,1192,131,6,177,57,4,117,82,4,142,128,1,133,133
Manipur,Senapati,Paomata,20,0,0,0,0,5,2001,240,4,1287,546,4,2904,2083,6,2973,2585,1,500,500
Manipur,Senapati,Purul,27,0,0,0,0,10,2486,326,9,4195,1675,6,2739,1717,2,1026,887,0,0,0
Manipur,Senapati,Tadubi,89,0,1,49,0,13,2339,240,8,1276,504,16,3340,2105,48,15022,12813,3,488,488
Manipur,Tamenglong,Tamei,49,0,0,0,0,7,550,78,8,1029,379,13,1490,901,12,1622,1490,9,948,948
Manipur,Tamenglong,Tamenglong,38,0,2,66,0,2,212,33,8,736,285,5,613,378,10,2398,2041,11,1017,1017
Manipur,Tamenglong,Tousem,70,0,1,45,0,12,1034,178,18,1826,697,17,1325,865,9,703,605,13,897,897
Manipur,Tengnoupal,Machi,72,0,4,299,0,11,1026,126,10,541,220,15,1311,792,27,4052,3703,5,189,189
Manipur,Tengnoupal,Moreh,32,0,0,0,0,1,10,1,4,387,170,7,251,168,10,727,633,10,427,427
Manipur,Tengnoupal,Tengnoupal,61,0,2,60,0,10,733,91,14,1678,717,15,1267,787,14,1416,1258,6,599,599
Manipur,Thoubal,Thoubal,67,0,2,384,0,10,2514,379,5,1693,761,12,7644,4893,33,28199,24765,5,1868,1868
Manipur,Ukhrul,Chingai,35,0,0,0,0,13,3278,290,5,1189,400,5,1094,703,10,2177,1890,2,1068,1068
Manipur,Ukhrul,Lungchong Meiphai,37,0,0,0,0,5,2082,380,6,1444,493,10,2213,1430,14,2454,2319,2,333,333
Manipur,Ukhrul,Ukhrul,47,0,0,0,0,9,2079,278,1,137,38,12,1456,945,20,9946,8692,5,249,249
