State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Assam,BAKSA,,429,171,97,6561,0,17,2228,247,13,2928,1152,20,2479,1575,58,3843,3501,53,3719,3719
Assam,BAKSA,,344,172,95,6120,0,16,858,65,7,1254,439,16,1308,887,21,1652,1541,17,988,988
Assam,BAKSA,,431,101,98,5764,0,50,4200,421,40,3268,1139,37,3151,1919,49,3517,3061,56,3440,3440
Assam,BAKSA,,147,41,27,2453,0,22,1980,160,14,1920,702,14,944,599,10,897,808,19,1337,1337
Assam,BAKSA,Barama,256,25,48,3991,0,8,1427,196,11,687,273,19,1468,933,42,3176,2913,103,7198,7198
Assam,BAKSA,Baska,437,67,106,4454,0,36,2741,299,22,2184,805,29,2585,1600,65,4393,4056,112,7217,7217
Assam,BAKSA,Dhamdhama,403,49,91,3720,0,13,1012,67,8,465,176,21,1519,1002,66,4400,4061,155,7389,7389
Assam,BAKSA,Gobardhana,267,30,77,9159,0,32,5006,412,30,4013,1501,25,2881,1724,35,5204,4800,38,3566,3566
Assam,BAKSA,Jalah,527,139,100,7526,0,17,1178,111,12,1318,486,24,2332,1492,80,5879,5510,155,9261,9261
Assam,Barpeta,,458,74,126,12846,0,7,1355,217,23,2214,813,31,3851,2462,49,6750,5969,148,15937,15937
Assam,Barpeta,,475,86,98,5974,0,16,1154,168,30,1886,735,36,2459,1540,51,4079,3605,158,9587,9587
Assam,Barpeta,Barpeta,291,128,80,9827,0,11,3658,194,3,371,119,8,794,469,15,1533,1352,46,3916,3916
Assam,Barpeta,Chakchaka,331,102,52,6026,0,3,118,20,6,457,170,9,1134,748,36,2355,2072,123,6906,6906
Assam,Barpeta,Chenga,221,59,109,10383,0,17,2685,321,4,696,265,3,432,269,7,934,781,22,2536,2536
Assam,Barpeta,Gobardhana,107,20,10,1056,0,2,569,88,7,3057,1056,11,2350,1333,11,1747,1560,46,7045,7045
Assam,Barpeta,Gomaphulbari,146,61,32,4206,0,2,161,30,2,971,421,7,1096,704,32,4605,4307,10,1006,1006
Assam,Barpeta,Mandia,593,326,139,25834,0,20,3361,441,16,3245,1370,20,3696,2277,46,6862,6208,26,2988,2988
Assam,Barpeta,Pakabetbari,227,84,74,9696,0,3,810,84,2,335,146,3,640,402,7,1098,963,54,7771,7771
Assam,Barpeta,Ruposhi,299,133,80,9454,0,9,1304,215,5,803,267,16,2516,1646,24,3385,3085,32,3160,3160
Assam,Barpeta,Sarukhetri,232,75,57,5332,0,6,526,79,5,758,300,8,934,605,27,3138,2810,54,4851,4851
Assam,Biswanath,Baghmara,298,149,32,3133,0,24,2549,247,6,361,120,7,309,199,8,1070,963,72,3551,3551
Assam,Biswanath,Behali,328,96,55,3093,0,18,988,73,2,80,31,12,1099,704,17,1497,1323,128,5584,5584
Assam,Biswanath,Biswanath,162,58,40,2821,0,26,3115,266,8,1208,383,1,8,4,5,1121,973,24,2386,2386
Assam,Biswanath,Chaiduar,662,367,197,11731,0,17,741,89,10,1141,442,11,424,272,13,975,859,47,1940,1940
Assam,Biswanath,Pub Chaiduar,494,252,160,10045,0,13,1415,142,7,527,215,4,478,304,15,1476,1347,43,2105,2105
Assam,Biswanath,Sakomatha,278,114,82,6663,0,19,1993,164,10,791,282,3,165,111,10,1014,903,40,2710,2710
Assam,Biswanath,Sootea,560,215,144,10437,0,34,4150,384,11,1915,754,17,987,626,18,1030,926,121,3690,3690
Assam,Bongaigaon,Boitamari,531,130,232,16659,0,16,1032,129,13,1107,416,16,1339,849,28,1900,1702,96,6036,6036
Assam,Bongaigaon,Dangtol,381,83,153,10547,0,12,1247,182,16,1432,557,13,787,491,17,1842,1540,87,4586,4586
Assam,Bongaigaon,Manikpur,395,118,159,11940,0,7,682,100,7,757,285,16,3001,1774,18,1810,1629,70,4366,4366
Assam,Bongaigaon,Srijangram,560,246,162,8458,0,19,1426,105,13,842,331,7,604,374,21,1856,1671,92,5000,5000
Assam,Bongaigaon,Tapattary,457,168,127,8179,0,13,820,81,9,588,218,12,655,400,17,1381,1216,111,6893,6893
Assam,Cachar,Banskandi,137,21,19,1324,0,5,902,89,8,877,311,19,2711,1736,24,2810,2548,41,4569,4569
Assam,Cachar,Barjalenga,235,58,73,5223,0,6,853,97,10,2306,774,19,2429,1643,19,1926,1730,50,2156,2156
Assam,Cachar,Binnakandi,117,36,25,3176,0,9,1880,218,5,1244,469,15,5147,3366,6,1044,936,21,3491,3491
Assam,Cachar,Borkhola,311,43,61,3516,0,9,721,85,12,1201,471,26,3097,1901,65,7759,7049,95,8052,8052
Assam,Cachar,Kalain,278,17,66,4619,0,25,3860,316,10,1491,601,19,3513,2199,56,9735,8858,85,11247,11247
Assam,Cachar,Katigorah,129,8,16,1172,0,10,1316,150,6,927,346,14,1661,1042,27,6502,5975,48,9222,9222
Assam,Cachar,Lakhipur,104,32,16,1425,0,1,33,5,6,1790,669,13,2888,1830,13,1636,1358,23,2426,2426
Assam,Cachar,Narsingpur,322,79,94,8695,0,14,2410,296,17,4170,1659,31,5708,3387,41,6946,6096,46,4886,4886
Assam,Cachar,Palonghat,248,47,54,2689,0,5,356,49,15,2288,924,22,2387,1422,57,5267,4799,48,3817,3817
Assam,Cachar,Rajabazar,254,127,37,2903,0,13,2286,355,11,2281,984,15,1757,1141,28,4217,3935,23,1666,1666
Assam,Cachar,Salchapra,90,1,13,1167,0,5,521,64,3,1131,552,11,2470,1643,17,3894,3592,40,8706,8706
Assam,Cachar,Silchar,187,33,17,1207,0,4,320,55,13,3382,1179,25,5668,3467,44,7394,6606,51,6965,6965
Assam,Cachar,Sonai,240,47,41,5129,0,8,853,105,10,1625,626,28,4948,3123,42,5907,5366,64,7750,7750
Assam,Cachar,Tapang,84,15,5,320,0,6,1335,184,7,2404,879,12,2448,1554,16,2406,2116,23,3130,3130
Assam,Cachar,Udharbond,367,107,52,4898,0,8,1905,235,15,2214,848,28,2435,1628,72,8938,7905,85,9150,9150
