State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Chhattisgarh,Balod,Balod,119,6,2,132,0,88,17402,1156,10,3170,1149,5,2116,1172,5,1250,1068,3,617,617
Chhattisgarh,Balod,Dondi,117,11,5,746,0,66,15243,862,20,5203,1810,12,2169,1331,2,112,89,1,65,65
Chhattisgarh,Balod,Dondilohara,284,149,20,1429,0,84,21237,1673,17,5134,1788,9,1442,950,4,779,714,1,299,299
Chhattisgarh,Balod,Gunderdehi,204,90,21,4937,0,32,7880,708,22,7279,2750,16,5370,3426,14,3876,3293,9,1200,1200
Chhattisgarh,Balod,Gurur,152,41,19,2199,0,56,15145,1205,11,4884,1827,9,2637,1547,12,1434,1154,4,755,755
Chhattisgarh,Balodabazar-Bhatapara,Baloda Bazar,187,15,6,1120,0,135,40582,3558,20,6375,2138,4,1088,690,6,2987,2445,1,325,325
Chhattisgarh,Balodabazar-Bhatapara,Bhatapara,113,15,20,4475,0,43,12403,820,10,4739,1877,7,2199,1234,16,6420,5765,2,263,263
Chhattisgarh,Balodabazar-Bhatapara,BILAIGARH,329,116,45,7896,0,136,31895,1885,19,5685,1879,8,1250,776,3,490,373,2,304,304
Chhattisgarh,Balodabazar-Bhatapara,Kasdol,350,151,45,6574,0,110,23085,1464,18,5749,2039,14,3994,2449,8,558,488,4,73,73
Chhattisgarh,Balodabazar-Bhatapara,Palari,153,23,9,2700,0,101,37604,3380,14,4740,1554,4,2311,1379,2,355,280,0,0,0
Chhattisgarh,Balodabazar-Bhatapara,Simga,130,9,17,5698,0,68,20351,1594,16,7952,2939,10,4254,2481,10,3779,3344,0,0,0
Chhattisgarh,Balrampur-Ramanujganj,Balrampur,689,442,29,1611,0,138,7646,965,31,1324,443,9,453,262,9,571,487,31,1702,1702
Chhattisgarh,Balrampur-Ramanujganj,Kusmi,756,588,36,1501,0,67,3428,264,7,313,113,17,694,417,14,765,648,27,1016,1016
Chhattisgarh,Balrampur-Ramanujganj,Rajpur,563,406,44,2626,0,43,2716,323,11,784,262,6,437,297,16,531,464,37,1408,1408
Chhattisgarh,Balrampur-Ramanujganj,Ramchandrapur,1186,835,82,3578,0,129,5393,605,55,1945,659,31,986,609,14,490,424,40,1398,1398
Chhattisgarh,Balrampur-Ramanujganj,Shankargarh,380,227,16,802,0,79,5647,632,22,1494,494,12,679,413,8,217,184,16,969,969
Chhattisgarh,Balrampur-Ramanujganj,Wadrafnagar,628,385,44,3211,0,89,7205,601,34,2761,922,20,1127,721,16,1105,946,40,2015,2015
Chhattisgarh,Bastar,Bakawand,840,470,132,5570,0,93,6655,499,21,706,251,24,1170,730,35,2097,1882,65,2094,2094
Chhattisgarh,Bastar,Bastanar,485,418,29,732,0,8,482,60,5,137,51,4,129,86,11,347,292,10,189,189
Chhattisgarh,Bastar,Bastar,1080,572,141,5229,0,124,5503,523,37,2182,886,44,2192,1343,74,3437,3098,88,3296,3296
Chhattisgarh,Bastar,Darbha,505,379,53,2028,0,14,649,62,11,447,170,19,776,456,12,319,270,17,527,527
Chhattisgarh,Bastar,Jagdalpur,718,373,83,2931,0,56,3412,322,27,1665,580,33,2030,1333,84,4263,3756,62,2494,2494
Chhattisgarh,Bastar,Lohandiguda,711,624,25,836,0,14,648,69,10,288,98,9,447,282,14,663,567,15,493,493
Chhattisgarh,Bastar,Tokapal,756,555,48,1293,0,50,2439,266,26,777,271,23,855,512,22,794,712,32,864,864
Chhattisgarh,Bemetara,Bemetara,187,0,0,0,0,102,20840,1022,19,6623,2243,32,7839,4923,25,6480,5518,9,701,701
Chhattisgarh,Bemetara,Berla,233,46,20,1489,0,121,23018,766,16,5517,1884,18,6838,4208,4,1222,1033,8,1416,1416
Chhattisgarh,Bemetara,Nawagarh,219,0,0,0,0,141,27567,3147,32,8428,2849,20,4244,2616,17,4172,3437,9,1051,1051
Chhattisgarh,Bemetara,Saja,229,7,65,8968,0,64,12172,398,16,3811,1531,32,5444,3526,31,6704,6006,14,3284,3284
Chhattisgarh,Bijapur,Bhairamgarh,1331,1164,30,455,0,16,357,43,11,216,86,12,197,121,13,225,200,85,1254,1254
Chhattisgarh,Bijapur,Bhopal Patnam,732,504,21,304,0,14,384,70,6,219,74,20,463,287,17,420,364,150,2135,2135
Chhattisgarh,Bijapur,Bijapur,874,569,32,377,0,14,274,37,25,476,172,21,348,198,33,705,611,180,2534,2534
Chhattisgarh,Bijapur,Usoor,880,724,13,201,0,8,340,25,13,177,66,16,335,209,16,290,250,90,1132,1132
Chhattisgarh,Bilaspur,Belha,335,195,40,6793,0,33,8168,930,18,4564,1609,19,4265,2789,12,6325,5588,18,2767,2767
Chhattisgarh,Bilaspur,Kota,462,318,24,2527,0,53,9599,900,17,2073,696,17,2352,1512,12,1289,1095,21,1832,1832
Chhattisgarh,Bilaspur,Masturi,408,219,25,4419,0,85,19802,2051,18,5037,1830,18,7587,4553,13,2444,2117,30,5881,5881
Chhattisgarh,Bilaspur,Takhatpur,265,44,7,470,0,142,25957,1128,19,5667,2267,21,8003,4975,16,5669,4861,16,4559,4559
Chhattisgarh,Dakshin Bastar Dantewada,Dantewada,513,307,39,1283,0,32,1237,175,22,1033,377,15,473,300,11,359,301,87,2310,2310
Chhattisgarh,Dakshin Bastar Dantewada,Geedam,778,522,60,1289,0,38,1023,141,31,639,237,29,640,394,18,450,396,80,1574,1574
Chhattisgarh,Dakshin Bastar Dantewada,Katekalyan,499,351,34,791,0,35,943,112,17,329,122,16,446,287,9,169,144,37,794,794
Chhattisgarh,Dakshin Bastar Dantewada,Kuwakonda,594,370,36,785,0,33,904,80,15,236,90,13,245,150,15,447,394,112,1891,1891
Chhattisgarh,Dhamtari,Dhamtari,769,78,52,1630,0,134,6875,698,64,3959,1463,69,3906,2487,147,9921,8879,225,12317,12317
Chhattisgarh,Dhamtari,Kurud,851,60,167,5928,0,175,10280,1251,109,8700,3306,108,6247,3687,141,7132,6227,91,3674,3674
