State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Himachal Pradesh,Bilaspur,Bilaspur Sadar,713,0,0,0,0,0,0,0,2,37,15,20,737,472,46,2725,2450,645,18920,18920
Himachal Pradesh,Bilaspur,Ghumarwin,730,0,0,0,0,0,0,0,0,0,0,2,253,159,3,641,602,725,38231,38231
Himachal Pradesh,Bilaspur,Jhandutta,674,0,0,0,0,0,0,0,4,176,52,1,36,24,0,0,0,669,26687,26687
Himachal Pradesh,Bilaspur,Shree Naina Devi,371,0,0,0,0,0,0,0,10,561,214,12,791,500,9,966,850,340,9418,9418
Himachal Pradesh,Chamba,Bharmour,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,9794,9794
Himachal Pradesh,Chamba,Bhatiyat,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,32018,32018
Himachal Pradesh,Chamba,Chamba,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692,16035,16035
Himachal Pradesh,Chamba,Mehla,1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,19405,19405
Himachal Pradesh,Chamba,Pangi,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,5685,5685
Himachal Pradesh,Chamba,Salooni,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,17972,17972
Himachal Pradesh,Chamba,Tissa,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,20843,20843
Himachal Pradesh,Hamirpur,Bamsan,326,0,2,58,0,2,90,18,7,537,203,8,586,385,17,1655,1404,290,18345,18345
Himachal Pradesh,Hamirpur,Bhoranj,373,0,6,289,0,3,225,26,13,1168,455,22,1462,974,48,2682,2410,281,15501,15501
Himachal Pradesh,Hamirpur,Bijhari,610,0,60,1472,0,24,1030,165,36,1424,515,42,1478,904,76,3537,3203,372,13713,13713
Himachal Pradesh,Hamirpur,Hamirpur,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,12629,12629
Himachal Pradesh,Hamirpur,Nadaun,846,0,2,50,0,0,0,0,0,0,0,4,306,181,5,421,374,835,24603,24603
Himachal Pradesh,Hamirpur,Sujanpur Tira,299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,8901,8901
Himachal Pradesh,Kangra,Baijnath,203,0,0,0,0,6,288,33,3,394,151,4,639,427,5,837,691,185,20445,20445
Himachal Pradesh,Kangra,Bhawarna,201,0,0,0,0,5,1193,139,4,825,376,16,2181,1362,9,2851,2565,167,19342,19342
Himachal Pradesh,Kangra,Dehra,1585,0,12,152,0,4,198,24,0,0,0,0,0,0,0,0,0,1569,35823,35823
Himachal Pradesh,Kangra,Dharamshala,194,0,0,0,0,0,0,0,6,755,273,6,484,288,7,669,578,175,12034,12034
Himachal Pradesh,Kangra,Fatehpur,672,4,8,469,0,1,66,6,21,721,272,41,1927,1248,85,4807,4305,512,32525,32525
Himachal Pradesh,Kangra,Indora,312,4,7,494,0,35,3147,498,52,5539,1930,32,5075,3196,61,7622,6547,121,9673,9673
Himachal Pradesh,Kangra,Kangra,477,0,0,0,0,2,418,29,8,248,90,17,811,505,15,1752,1680,435,24348,24348
Himachal Pradesh,Kangra,Lambagaon,267,0,1,0,0,1,47,8,5,385,130,4,239,148,11,2286,2067,245,21085,21085
Himachal Pradesh,Kangra,Nagrota Bagwan,475,0,7,365,0,27,711,109,59,2378,929,68,4063,2541,34,2027,1653,280,13069,13069
Himachal Pradesh,Kangra,Nagrota Surian,562,27,6,852,0,3,91,7,12,244,96,32,1035,681,67,4966,4461,415,20430,20430
Himachal Pradesh,Kangra,Nurpur,470,0,1,22,0,9,606,37,7,129,42,35,763,516,212,14201,12759,206,10345,10345
Himachal Pradesh,Kangra,Panchrukhi,151,0,0,0,0,2,380,35,4,522,199,4,599,436,3,578,504,138,17991,17991
Himachal Pradesh,Kangra,Pragpur,868,0,2,0,0,2,185,5,3,203,81,5,537,312,6,786,706,850,30223,30223
Himachal Pradesh,Kangra,Rait,685,0,0,0,0,1,118,23,7,227,82,45,1514,1015,55,2565,2289,577,25993,25993
Himachal Pradesh,Kangra,Sulah,407,0,0,0,0,5,294,32,16,977,346,27,2790,1874,34,3170,2826,325,22252,22252
Himachal Pradesh,Kinnaur,Kalpa,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,9113,9113
Himachal Pradesh,Kinnaur,Nichar,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,7715,7715
Himachal Pradesh,Kinnaur,Pooh,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,5935,5935
Himachal Pradesh,Kullu,Anni,962,0,97,634,0,89,2085,204,59,1022,357,48,695,411,13,297,258,656,12205,12205
Himachal Pradesh,Kullu,Banjar,944,0,113,809,0,64,1449,184,75,1913,684,84,2008,1277,60,1705,1494,548,8467,8467
Himachal Pradesh,Kullu,Kullu,1077,1,16,305,0,55,2013,243,88,2554,968,73,4058,2545,55,3523,3165,789,25755,25755
Himachal Pradesh,Kullu,Naggar,563,2,9,174,0,13,659,117,32,1118,466,42,1748,1132,31,2783,2440,434,19767,19767
Himachal Pradesh,Kullu,Nirmand,721,0,0,0,0,10,141,22,22,324,115,19,362,222,16,413,346,654,15319,15319
Himachal Pradesh,Lahaul And Spiti,Lahaul,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,4649,4649
Himachal Pradesh,Lahaul And Spiti,Spiti,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2635,2635
Himachal Pradesh,Mandi,Balh,590,2,1,15,0,1,32,2,53,2632,1137,73,3861,2434,61,4086,3538,399,23226,23226
Himachal Pradesh,Mandi,Balichowki,1104,63,14,57,0,27,632,73,17,406,155,18,901,572,29,1390,1217,936,17367,17367
Himachal Pradesh,Mandi,Chauntra,604,1,6,298,0,3,45,6,10,169,72,46,849,528,55,1910,1645,483,22053,22053
