State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Nagaland,Dimapur,AGHUNAQA,36,0,14,732,0,0,0,0,4,237,100,1,87,47,0,0,0,17,968,968
Nagaland,Dimapur,Chumukedima,57,3,36,16352,0,0,0,0,6,10818,5158,4,4130,2324,2,437,382,6,3220,3220
Nagaland,Dimapur,DHANSIRIPAR,43,3,18,2195,0,8,600,64,5,1081,423,4,366,208,0,0,0,5,677,677
Nagaland,Dimapur,KUHUBOTO,41,3,15,2876,0,2,117,3,5,525,228,2,216,112,0,0,0,14,1373,1373
Nagaland,Dimapur,MEDZIPHEMA,31,2,11,1236,0,5,747,32,6,1376,598,1,40,20,0,0,0,6,1044,1044
Nagaland,Dimapur,NIULAND,33,2,9,862,0,5,531,20,5,396,170,0,0,0,0,0,0,12,1047,1047
Nagaland,Kiphire,Khonsa,31,0,2,97,0,5,462,41,4,559,215,6,748,487,10,679,623,4,358,358
Nagaland,Kiphire,Kiphire,23,0,3,630,0,3,1287,60,1,386,146,2,107,56,1,156,119,13,1925,1925
Nagaland,Kiphire,Longmatra,10,0,1,50,0,1,110,25,2,170,57,0,0,0,2,205,200,4,551,551
Nagaland,Kiphire,Pungro,21,0,2,124,0,1,80,1,2,252,124,3,398,259,6,1462,1310,7,646,646
Nagaland,Kiphire,Sitimi,25,0,7,916,0,4,467,67,1,69,26,1,164,87,3,521,475,9,1412,1412
Nagaland,Kohima,Botsa,10,0,3,295,0,1,690,5,1,171,47,2,651,355,3,743,677,0,0,0
Nagaland,Kohima,Chiephobozou,26,3,11,2133,0,2,215,2,1,193,70,4,2188,1289,4,1115,870,1,270,270
Nagaland,Kohima,CHUNLIKHA,13,0,6,1772,0,4,762,65,0,0,0,0,0,0,3,2385,1964,0,0,0
Nagaland,Kohima,Jakhama,15,0,6,4613,0,0,0,0,0,0,0,0,0,0,7,4440,4138,2,1159,1159
Nagaland,Kohima,Kohima,7,0,1,120,0,1,4816,975,0,0,0,3,2024,1134,1,73,67,1,479,479
Nagaland,Kohima,Sechu Zubza,13,0,5,502,0,1,795,89,0,0,0,1,50,25,6,1924,1572,0,0,0
Nagaland,Kohima,TSEMINYU,29,0,12,2051,0,6,1696,113,0,0,0,1,225,167,6,1631,1555,4,1841,1841
Nagaland,Longleng,Longleng,18,2,6,1454,0,2,2414,6,0,0,0,3,1506,1005,2,427,417,3,283,283
Nagaland,Longleng,Sakshi,12,0,6,1137,0,1,120,1,1,55,20,1,82,41,1,355,329,2,457,457
Nagaland,Longleng,Tamlu,23,4,8,1564,0,2,348,2,1,412,119,5,1250,775,3,1431,1278,0,0,0
Nagaland,Mokokchung,Changtongya,7,1,4,1103,0,1,1531,138,1,616,270,0,0,0,0,0,0,0,0,0
Nagaland,Mokokchung,Chuchuyimlang,13,0,1,235,0,3,815,149,3,578,217,1,415,305,4,2058,1792,1,136,136
Nagaland,Mokokchung,Kubolong,11,0,1,128,0,0,0,0,3,749,340,1,204,102,6,2009,1858,0,0,0
Nagaland,Mokokchung,Longchem,14,1,9,1387,0,2,508,78,1,63,23,1,116,60,0,0,0,0,0,0
Nagaland,Mokokchung,Mangkolemba,24,3,13,2704,0,3,492,25,1,908,246,0,0,0,3,2273,2161,1,179,179
Nagaland,Mokokchung,Ongpangkong(North),17,3,2,168,0,5,1160,127,0,0,0,2,2468,1626,5,3224,3101,0,0,0
Nagaland,Mokokchung,Ongpangkong(South),15,2,5,1219,0,3,678,57,1,851,272,2,932,637,1,735,725,1,101,101
Nagaland,Mokokchung,Tsurangkong,13,2,6,965,0,2,497,64,2,337,129,0,0,0,0,0,0,1,110,110
Nagaland,Mokokchung,Tuli,15,4,5,3159,0,1,1675,220,3,697,253,0,0,0,1,171,161,1,802,802
Nagaland,Mon,Aboi,12,1,2,798,0,5,1882,34,0,0,0,1,131,96,3,1981,1860,0,0,0
Nagaland,Mon,Angjangyang,11,0,2,277,0,7,2841,65,0,0,0,0,0,0,1,808,798,1,620,620
Nagaland,Mon,Chen,13,3,5,2738,0,3,1449,21,0,0,0,1,276,173,0,0,0,1,305,305
Nagaland,Mon,Mon,23,4,10,4921,0,2,910,4,0,0,0,4,1825,1100,1,625,546,2,887,887
Nagaland,Mon,Phomching,16,0,0,0,0,1,485,84,9,4112,1523,2,2073,1229,0,0,0,4,2672,2672
Nagaland,Mon,Tizit,28,5,8,1326,0,4,709,22,1,1147,360,1,174,105,3,1533,1238,6,1296,1296
Nagaland,Mon,Tobu,22,7,10,2652,0,1,712,10,0,0,0,2,1840,1219,0,0,0,2,1161,1161
Nagaland,Mon,Wakching,17,2,11,4622,0,3,737,8,0,0,0,0,0,0,1,1368,1175,0,0,0
Nagaland,Peren,Athibung,38,2,15,1510,0,5,1733,157,5,668,211,4,348,211,4,281,251,3,271,271
Nagaland,Peren,Jalukie,23,0,5,1602,0,7,4407,330,1,200,67,1,125,86,7,2118,2059,2,525,525
Nagaland,Peren,Peren,22,0,6,707,0,1,88,5,2,410,178,7,732,460,4,417,395,2,56,56
Nagaland,Peren,Tenning,32,0,13,2748,0,4,1400,130,2,723,262,2,230,153,9,1113,999,2,380,380
Nagaland,Phek,Chetheba,7,0,3,1497,0,0,0,0,0,0,0,0,0,0,3,1597,1505,1,70,70
Nagaland,Phek,Chizami,16,1,6,1096,0,0,0,0,0,0,0,3,826,513,4,1307,1184,2,1240,1240
Nagaland,Phek,Kikruma,5,0,3,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2671,2671
Nagaland,Phek,Meluri,12,0,9,1526,0,1,27,1,0,0,0,0,0,0,1,362,291,1,82,82
Nagaland,Phek,Pfutsero,15,0,8,1362,0,0,0,0,0,0,0,1,722,541,4,3476,3300,2,699,699
Nagaland,Phek,Phek,25,1,14,2717,0,0,0,0,0,0,0,1,520,300,7,1313,1175,2,180,180
Nagaland,Phek,Sekruzu,17,0,5,1818,0,2,433,64,3,610,280,3,1528,900,3,1328,1234,1,911,911
