State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Arunachal Pradesh,Anjaw,Chaglagam,48,4,5,47,0,3,63,7,5,50,18,3,127,76,7,113,103,21,535,535
Arunachal Pradesh,Anjaw,Hawai-walong,99,15,2,9,0,8,119,17,13,182,55,5,82,51,5,56,50,51,1079,1079
Arunachal Pradesh,Anjaw,Hayuliang,108,10,19,209,0,18,362,57,10,135,45,6,32,20,15,287,254,30,691,691
Arunachal Pradesh,Anjaw,Manchal,62,3,6,64,0,7,209,21,9,203,70,1,10,6,15,179,159,21,302,302
Arunachal Pradesh,Changlang,Bordumsa,61,25,4,323,0,0,0,0,1,92,42,0,0,0,1,54,50,30,2445,2445
Arunachal Pradesh,Changlang,Changlang,39,2,2,137,0,4,204,12,3,60,19,0,0,0,0,0,0,28,976,976
Arunachal Pradesh,Changlang,Diyun,60,32,5,295,0,1,183,15,2,310,97,3,343,189,0,0,0,17,1458,1458
Arunachal Pradesh,Changlang,Khagam-Miao,83,19,1,24,0,1,305,55,1,38,10,3,222,121,6,252,234,52,2906,2906
Arunachal Pradesh,Changlang,Khimiyang,47,3,5,192,0,4,118,5,2,97,36,0,0,0,1,34,30,32,904,904
Arunachal Pradesh,Changlang,MANMAO,45,2,3,63,0,1,7,1,0,0,0,3,66,40,11,356,322,25,636,636
Arunachal Pradesh,Changlang,Nampong,44,6,4,65,0,1,6,1,3,50,15,3,233,139,10,238,204,17,419,419
Arunachal Pradesh,Changlang,Vijoynagar,42,18,0,0,0,1,201,50,3,202,60,1,99,50,1,13,11,18,1001,1001
Arunachal Pradesh,Changlang,Yatdam,31,1,2,23,0,2,77,12,2,64,25,3,38,25,5,210,195,16,432,432
Arunachal Pradesh,Dibang Valley,,20,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,17,83,83
Arunachal Pradesh,Dibang Valley,Anelih Arzu,58,2,1,1,0,0,0,0,0,0,0,8,18,10,9,91,82,38,334,334
Arunachal Pradesh,Dibang Valley,Anini-Mepi,63,1,2,2,0,0,0,0,0,0,0,1,3,2,2,13,11,57,1173,1173
Arunachal Pradesh,Dibang Valley,Etalin Malinye,52,1,0,0,0,0,0,0,0,0,0,4,9,5,8,84,76,39,342,342
Arunachal Pradesh,East Kameng,Bameng,67,1,3,80,0,0,0,0,0,0,0,0,0,0,1,4,3,62,1125,1125
Arunachal Pradesh,East Kameng,Bana,76,1,1,15,0,0,0,0,1,56,14,0,0,0,0,0,0,73,1155,1155
Arunachal Pradesh,East Kameng,Chayangtajo,54,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,52,734,734
Arunachal Pradesh,East Kameng,Khenewa,71,34,16,232,0,2,32,3,1,20,7,0,0,0,0,0,0,18,316,316
Arunachal Pradesh,East Kameng,Pipu,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,639,639
Arunachal Pradesh,East Kameng,Sawa,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,392,392
Arunachal Pradesh,East Kameng,Seppa,64,5,0,0,0,0,0,0,0,0,0,0,0,0,1,32,28,58,842,842
Arunachal Pradesh,East Siang,Mebo,54,15,6,353,0,1,93,4,2,181,56,5,276,173,4,383,370,21,807,807
Arunachal Pradesh,East Siang,Pasighat,73,14,5,258,0,3,80,9,6,202,73,1,49,28,4,185,167,40,1590,1590
Arunachal Pradesh,East Siang,Ruksin,82,27,3,146,0,4,300,41,5,223,75,8,277,169,4,174,145,31,1281,1281
Arunachal Pradesh,Kamle,Puchi Geko,104,24,8,80,0,0,0,0,0,0,0,1,17,11,0,0,0,71,1035,1035
Arunachal Pradesh,Kamle,Tamen-Raga,175,48,13,115,0,3,147,22,2,135,54,3,182,102,1,17,16,105,2101,2101
Arunachal Pradesh,Kra Daadi,,41,16,8,84,0,1,21,3,1,5,2,3,40,22,1,8,7,11,127,127
Arunachal Pradesh,Kra Daadi,Chambang,61,28,4,34,0,3,111,13,3,88,34,1,22,11,4,99,90,18,320,320
Arunachal Pradesh,Kra Daadi,Gangte,72,39,2,28,0,5,169,24,6,157,60,5,116,69,5,77,68,10,113,113
Arunachal Pradesh,Kra Daadi,Palin,93,31,8,194,0,5,145,23,5,143,57,9,206,128,11,376,327,24,824,824
Arunachal Pradesh,Kra Daadi,Pipsorang,39,12,4,42,0,3,214,17,1,36,15,4,96,63,2,79,69,13,317,317
Arunachal Pradesh,Kra Daadi,Tali,51,16,4,55,0,3,172,11,1,13,4,2,23,14,4,114,99,21,790,790
Arunachal Pradesh,Kra Daadi,Yangte,42,16,0,0,0,4,247,35,1,14,5,6,250,154,10,270,240,5,90,90
Arunachal Pradesh,Kurung Kumey,Damin,55,14,6,91,0,1,10,1,0,0,0,0,0,0,0,0,0,34,702,702
Arunachal Pradesh,Kurung Kumey,Koloriang,86,24,9,160,0,0,0,0,0,0,0,0,0,0,1,5,4,52,841,841
Arunachal Pradesh,Kurung Kumey,Nyapin,97,17,14,103,0,1,19,3,2,25,8,2,26,15,0,0,0,61,928,928
Arunachal Pradesh,Kurung Kumey,Parsiparlo,77,14,8,127,0,0,0,0,0,0,0,0,0,0,1,32,31,54,1303,1303
Arunachal Pradesh,Kurung Kumey,Sangram,115,25,8,220,0,1,30,3,2,43,12,1,40,26,0,0,0,78,1599,1599
Arunachal Pradesh,Kurung Kumey,Sarli,51,20,12,186,0,0,0,0,0,0,0,0,0,0,0,0,0,19,325,325
Arunachal Pradesh,Leparada,Basar,67,9,12,241,0,2,62,12,4,153,69,2,43,28,5,128,118,33,868,868
Arunachal Pradesh,Leparada,Daring,26,8,3,68,0,0,0,0,0,0,0,0,0,0,5,86,73,10,237,237
Arunachal Pradesh,Leparada,Tirbin,52,9,9,136,0,0,0,0,1,8,2,0,0,0,5,181,169,28,653,653
Arunachal Pradesh,Lohit,Tezu,85,13,6,107,0,4,265,31,2,77,28,10,713,443,10,983,877,40,1861,1861
