State,District,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2021,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Odisha,CHUMOUKEDIMA,Anugul,6377,1513,1354,45295,0,216,25415,3225,178,14497,5664,777,59641,38161,621,49560,44384,1718,81990,81990
Odisha,CHUMOUKEDIMA,Balangir,3201,1340,948,101096,0,182,51983,5317,81,22202,8423,130,33672,21114,190,41834,36734,330,39009,39009
Odisha,CHUMOUKEDIMA,Baleshwar,4959,1585,782,84898,0,361,64815,5865,225,38779,14554,236,43472,27198,571,103026,95560,1199,124629,124629
Odisha,CHUMOUKEDIMA,Bargarh,3191,1238,500,44877,0,167,40001,3941,148,32261,12111,236,57044,36836,233,49256,42872,669,62377,62377
Odisha,CHUMOUKEDIMA,Bhadrak,5013,1345,309,16403,0,55,5996,756,82,5123,1687,35,2120,1271,71,6974,6460,3116,208010,208010
Odisha,CHUMOUKEDIMA,Boudh,3652,652,478,14015,0,65,3658,495,73,2916,1139,97,3074,1906,148,7640,6762,2139,59570,59570
Odisha,CHUMOUKEDIMA,Cuttack,7807,2668,1734,81453,0,326,47023,3648,196,22383,8213,215,25921,16833,357,41995,37532,2311,117981,117981
Odisha,CHUMOUKEDIMA,DEOGARH,2054,461,385,12635,0,41,3609,496,48,2880,1084,62,3595,2217,97,7173,6175,960,33663,33663
Odisha,CHUMOUKEDIMA,Dhenkanal,3623,573,745,32257,0,138,18325,2330,176,24222,8942,215,27623,17301,274,37084,32398,1502,109222,109222
Odisha,CHUMOUKEDIMA,Gajapati,3560,2226,486,20449,0,85,10892,801,64,5934,2175,83,8625,5434,105,14622,13153,511,20945,20945
Odisha,CHUMOUKEDIMA,Ganjam,6760,2792,1106,93879,0,312,81862,8314,254,57970,22136,326,74425,47913,517,107345,94730,1453,170576,170576
Odisha,CHUMOUKEDIMA,Jagatsinghapur,5525,2319,258,7999,0,336,25895,3170,682,47431,18872,494,31386,19290,480,37093,32799,956,43250,43250
Odisha,CHUMOUKEDIMA,Jajapur,5715,1731,1727,93659,0,169,27658,3981,188,27934,10393,282,39575,24721,422,66256,59881,1196,110233,110233
Odisha,CHUMOUKEDIMA,Jharsuguda,1556,32,657,23627,0,102,11211,1333,108,12112,4779,125,13826,8432,178,14210,12513,354,17606,17606
Odisha,CHUMOUKEDIMA,Kalahandi,4310,2164,687,41185,0,216,36764,4398,213,41792,15579,199,35609,22267,304,46744,40737,527,54128,54128
Odisha,CHUMOUKEDIMA,Kandhamal,8167,5280,928,23394,0,139,7773,853,88,4573,1711,141,6843,4356,257,12456,11366,1334,31880,31880
Odisha,CHUMOUKEDIMA,Kendrapara,9300,2082,1974,53594,0,256,14474,1704,327,15531,5948,520,24265,14728,728,34911,31327,3413,103198,103198
Odisha,CHUMOUKEDIMA,Kendujhar,8154,376,1117,35399,0,351,19163,2222,390,22768,8542,515,32798,20662,757,48114,42697,4648,182533,182533
Odisha,CHUMOUKEDIMA,KHORDHA,5032,238,1733,66700,0,299,27062,2856,332,23057,8581,322,26646,16392,394,34981,30743,1714,86651,86651
Odisha,CHUMOUKEDIMA,Koraput,4647,2295,739,48262,0,132,19534,1922,145,19869,7575,195,23317,14824,616,63240,57397,525,46132,46132
Odisha,CHUMOUKEDIMA,Malkangiri,2554,1470,477,22745,0,170,17782,1899,82,10561,4095,37,3027,1852,48,4268,3785,270,17762,17762
Odisha,CHUMOUKEDIMA,Mayurbhanj,10745,5308,2241,112222,0,222,32386,4405,205,21778,7886,164,14562,9076,293,27859,25041,2312,136760,136760
Odisha,CHUMOUKEDIMA,Nabarangpur,3269,1408,401,32692,0,84,15975,1750,123,22914,8781,157,26787,16316,275,40015,36474,821,72551,72551
Odisha,CHUMOUKEDIMA,Nayagarh,4676,1790,1287,66229,0,199,22072,2323,202,23239,9314,202,26837,17237,184,23995,20937,812,46363,46363
Odisha,CHUMOUKEDIMA,Nuapada,2772,95,262,6295,0,31,2044,184,47,3456,1207,78,6436,4187,123,11982,10908,2136,103528,103528
Odisha,CHUMOUKEDIMA,Puri,8412,1756,2164,62722,0,310,24477,2807,249,15029,5616,314,17580,10974,802,50205,46209,2817,102037,102037
Odisha,CHUMOUKEDIMA,Rayagada,4683,2345,1338,65070,0,156,20958,2189,95,8431,3094,130,13111,8205,205,26754,23565,414,24699,24699
Odisha,CHUMOUKEDIMA,Sambalpur,4993,2709,696,26845,0,167,17112,1796,94,7658,2772,112,8619,5419,199,11184,10024,1016,30733,30733
Odisha,CHUMOUKEDIMA,Sonepur,2917,990,537,24769,0,65,8203,785,62,4277,1543,102,9156,5903,151,16041,14456,1010,58548,58548
Odisha,CHUMOUKEDIMA,Sundargarh,9842,2413,4110,117839,0,523,23708,2706,320,16000,5910,356,17241,10767,416,18345,16275,1704,53763,53763
