State,District,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Chhattisgarh,Balod,Balod,119,6,2,132,0,97,20265,1587,10,3123,1028,1,254,157,3,913,808,0,0,0
Chhattisgarh,Balod,Dondi,117,7,19,1627,0,81,17820,1003,9,4019,1231,1,491,246,0,0,0,0,0,0
Chhattisgarh,Balod,Dondilohara,284,135,44,4872,0,92,24317,2016,10,2940,940,2,422,248,1,389,341,0,0,0
Chhattisgarh,Balod,Gunderdehi,204,82,47,10479,0,45,12451,1066,24,8466,3153,5,2198,1330,0,0,0,1,14,14
Chhattisgarh,Balod,Gurur,152,25,47,6899,0,63,16451,1264,12,5559,2030,3,1110,679,1,461,358,1,228,228
Chhattisgarh,Balodabazar-Bhatapara,Baloda Bazar,187,17,5,766,0,125,29073,3086,29,7411,2461,5,873,487,5,1589,1278,1,30,30
Chhattisgarh,Balodabazar-Bhatapara,Bhatapara,113,15,22,4634,0,54,14332,1101,10,4207,1610,7,2351,1352,3,1041,990,2,836,836
Chhattisgarh,Balodabazar-Bhatapara,BILAIGARH,329,121,51,6483,0,127,23614,1228,25,6017,2198,2,770,510,3,575,519,0,0,0
Chhattisgarh,Balodabazar-Bhatapara,Kasdol,347,158,46,5447,0,115,20580,1556,17,4889,1683,5,1583,903,6,1512,1196,0,0,0
Chhattisgarh,Balodabazar-Bhatapara,Palari,153,20,13,2421,0,97,28330,2771,17,4751,1562,3,1310,858,2,119,97,1,43,43
Chhattisgarh,Balodabazar-Bhatapara,Simga,130,10,21,6407,0,75,20269,1390,16,7152,2561,5,2231,1309,3,1004,926,0,0,0
Chhattisgarh,Balrampur-Ramanujganj,Balrampur,689,416,80,3158,0,125,6625,854,42,1671,612,13,481,306,7,152,130,6,96,96
Chhattisgarh,Balrampur-Ramanujganj,Kusmi,756,572,89,2742,0,71,3799,280,13,610,196,7,123,83,0,0,0,4,39,39
Chhattisgarh,Balrampur-Ramanujganj,Rajpur,560,397,95,4598,0,54,3308,267,9,354,130,1,22,12,2,33,30,2,30,30
Chhattisgarh,Balrampur-Ramanujganj,Ramchandrapur,1186,781,182,4831,0,121,4296,489,69,1999,682,18,373,231,8,121,97,7,59,59
Chhattisgarh,Balrampur-Ramanujganj,Shankargarh,380,218,42,1501,0,76,4768,568,25,1196,389,10,422,257,4,135,117,5,90,90
Chhattisgarh,Balrampur-Ramanujganj,Wadrafnagar,628,370,110,7319,0,115,9480,628,23,1635,565,6,180,103,2,41,33,2,16,16
Chhattisgarh,Bastar,Bakawand,840,445,203,9484,0,95,6940,503,15,432,139,23,1344,805,34,2006,1790,25,625,625
Chhattisgarh,Bastar,Bastanar,485,318,148,4086,0,6,445,53,1,38,14,5,168,106,7,207,171,0,0,0
Chhattisgarh,Bastar,Bastar,1080,530,240,8683,0,120,5529,508,29,1921,750,41,2258,1410,79,3623,3270,41,1789,1789
Chhattisgarh,Bastar,Darbha,505,266,194,6309,0,18,902,79,8,295,99,14,515,308,5,139,116,0,0,0
Chhattisgarh,Bastar,Jagdalpur,718,287,216,7435,0,55,3450,319,25,1879,663,33,2106,1384,77,3907,3436,25,947,947
Chhattisgarh,Bastar,Lohandiguda,711,485,187,6615,0,19,884,71,7,227,72,7,321,196,6,327,269,0,0,0
Chhattisgarh,Bastar,Tokapal,756,426,227,5611,0,55,2728,292,25,854,311,13,431,238,8,292,261,2,52,52
Chhattisgarh,Bemetara,Bemetara,187,0,0,0,0,128,24745,1400,20,7091,2587,19,4294,2623,14,4674,3774,6,497,497
Chhattisgarh,Bemetara,Berla,233,55,16,1553,0,133,24996,701,16,6571,2184,11,4063,2361,1,486,366,1,117,117
Chhattisgarh,Bemetara,Nawagarh,219,0,1,4,0,171,32585,3785,37,9725,3352,10,1545,908,0,0,0,0,0,0
Chhattisgarh,Bemetara,Saja,229,64,28,4877,0,81,15906,481,16,4224,1488,19,3747,2467,14,2588,2127,7,1060,1060
Chhattisgarh,Bijapur,Bhairamgarh,1331,1238,48,768,0,9,223,25,8,163,59,7,140,89,5,90,76,16,227,227
Chhattisgarh,Bijapur,Bhopal Patnam,744,671,29,685,0,14,485,88,3,102,36,4,83,51,4,154,125,19,272,272
Chhattisgarh,Bijapur,Bijapur,879,707,66,896,0,24,626,47,21,417,149,14,244,148,4,127,109,43,611,611
Chhattisgarh,Bijapur,Usoor,881,804,36,504,0,14,492,51,10,213,71,4,90,49,1,36,31,12,246,246
Chhattisgarh,Bilaspur,Belha,337,183,83,13507,0,34,7991,808,12,3941,1457,5,949,566,1,124,114,19,5753,5753
Chhattisgarh,Bilaspur,Kota,462,305,75,7319,0,59,9648,874,12,1711,551,3,567,379,2,250,222,6,747,747
Chhattisgarh,Bilaspur,Masturi,401,219,57,9923,0,97,25721,2507,10,1981,768,4,450,252,1,117,107,13,5126,5126
Chhattisgarh,Bilaspur,Takhatpur,265,46,15,1062,0,162,31896,1368,16,4899,1826,4,1049,673,3,367,294,19,8964,8964
Chhattisgarh,Dakshin Bastar Dantewada,Dantewada,513,290,174,5491,0,37,1482,139,6,463,136,4,86,49,1,12,9,1,30,30
Chhattisgarh,Dakshin Bastar Dantewada,Geedam,778,508,228,5574,0,24,657,70,6,154,59,7,148,90,4,80,62,1,14,14
Chhattisgarh,Dakshin Bastar Dantewada,Katekalyan,499,322,137,3122,0,34,1051,94,3,143,46,2,105,69,0,0,0,1,12,12
Chhattisgarh,Dakshin Bastar Dantewada,Kuwakonda,594,361,198,3809,0,25,868,65,4,82,26,2,62,36,3,89,75,1,10,10
Chhattisgarh,Dhamtari,Dhamtari,769,105,121,4173,0,228,12696,1336,88,4732,1766,63,4261,2623,73,4327,3759,91,5908,5908
Chhattisgarh,Dhamtari,Kurud,851,111,201,8206,0,198,12353,1591,94,8388,2978,87,5312,3165,85,3299,2820,75,2389,2389
Chhattisgarh,Dhamtari,Magarlod,517,167,113,4815,0,139,9121,734,42,3860,1263,24,1499,894,18,889,776,14,934,934
Chhattisgarh,Dhamtari,Nagari,1128,517,192,6471,0,276,12387,983,56,3641,1302,21,960,577,31,2252,1935,35,1327,1327
Chhattisgarh,Durg,Dhamdha,165,29,83,19601,0,20,6032,855,19,9806,3819,9,3847,2454,5,1445,1223,0,0,0
Chhattisgarh,Durg,Durg,90,7,19,8407,0,18,10553,1262,26,17776,6995,18,10158,6097,2,967,879,0,0,0
Chhattisgarh,Durg,Patan,164,37,47,12584,0,28,9570,1036,14,5757,2290,17,7168,4371,20,9401,8302,1,238,238
Chhattisgarh,Gariyaband,Chhurra,465,225,56,2451,0,126,8768,426,19,3827,1590,17,2514,1552,13,1585,1294,9,433,433
Chhattisgarh,Gariyaband,Deobhog,295,119,153,15084,0,6,2608,295,6,833,341,2,802,413,9,1631,1389,0,0,0
Chhattisgarh,Gariyaband,Fingeshwar,324,88,48,3039,0,132,15670,931,24,6547,2534,10,2288,1401,22,4218,3558,0,0,0
Chhattisgarh,Gariyaband,Gariyaband,406,145,91,3155,0,118,8678,528,11,1809,657,19,1460,914,17,2684,2311,5,177,177
Chhattisgarh,Gariyaband,Mainpur,536,345,117,10126,0,47,9584,557,15,2495,879,6,829,488,5,524,449,1,13,13
Chhattisgarh,Gaurela-Pendra-Marwahi,Gaurella-1,298,224,33,4120,0,22,2935,416,3,485,151,9,1560,932,5,1143,922,2,361,361
Chhattisgarh,Gaurela-Pendra-Marwahi,Gaurella-2,237,212,15,1192,0,6,2666,471,2,622,191,1,178,110,0,0,0,1,30,30
Chhattisgarh,Gaurela-Pendra-Marwahi,Marwahi,549,443,57,3148,0,25,3735,402,14,2101,688,3,1375,814,1,69,65,6,587,587
