State,District,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Jammu & Kashmir,Anantnag,Achabal,51,0,2,204,0,4,650,56,12,2441,1000,14,3307,1914,9,2180,1861,10,1527,1527
Jammu & Kashmir,Anantnag,Anantnag,52,1,0,0,0,4,344,68,4,548,217,9,2163,1388,12,2628,2288,22,3790,3790
Jammu & Kashmir,Anantnag,Bijibehara,80,1,0,0,0,4,373,16,16,2082,800,14,3008,1876,16,3116,2826,29,3873,3873
Jammu & Kashmir,Anantnag,Breng,44,0,0,0,0,4,946,148,17,5995,2480,10,3815,2428,4,1547,1341,9,447,447
Jammu & Kashmir,Anantnag,Chathergul,37,0,2,84,0,20,1993,219,7,1257,433,4,758,469,1,101,81,3,706,706
Jammu & Kashmir,Anantnag,Dachnipora,68,0,0,0,0,3,232,50,14,1127,473,14,2246,1518,9,1760,1583,28,5433,5433
Jammu & Kashmir,Anantnag,Hiller Shahabad,44,0,9,668,0,2,474,31,4,515,210,12,774,486,7,543,449,10,880,880
Jammu & Kashmir,Anantnag,Khoveripora,162,2,17,887,0,26,1420,169,36,2534,1020,27,2447,1563,32,1716,1473,22,2254,2254
Jammu & Kashmir,Anantnag,Larnoo,51,3,0,0,0,12,2132,293,22,5039,1776,9,1589,948,1,26,23,4,503,503
Jammu & Kashmir,Anantnag,Pahalgam,67,0,4,127,0,7,637,141,19,1720,676,10,822,510,13,1197,1100,14,1388,1388
Jammu & Kashmir,Anantnag,Qazigund (Partly),38,0,4,315,0,9,640,77,6,202,83,8,596,382,10,1200,1085,1,48,48
Jammu & Kashmir,Anantnag,Sagam,43,0,5,424,0,10,322,27,17,3850,1500,5,2528,1611,3,341,310,3,235,235
Jammu & Kashmir,Anantnag,Shahabad,57,0,2,109,0,11,1159,178,9,860,327,19,3029,1873,9,1526,1264,7,1172,1172
Jammu & Kashmir,Anantnag,Shangus,39,0,0,0,0,10,898,68,15,3071,1274,8,1956,1175,1,344,277,5,1069,1069
Jammu & Kashmir,Anantnag,Verinag,52,0,11,536,0,12,1146,154,3,488,192,18,2946,1765,7,701,586,1,269,269
Jammu & Kashmir,Anantnag,Vessu,48,0,6,434,0,6,267,39,12,1153,424,10,1157,735,8,615,577,6,415,415
Jammu & Kashmir,Bandipora,Aloosa,56,6,0,0,0,8,1016,143,20,2735,1030,8,783,466,6,619,523,8,647,647
Jammu & Kashmir,Bandipora,Arin,51,0,0,0,0,1,9,2,34,3980,1621,2,357,236,2,409,320,12,661,661
Jammu & Kashmir,Bandipora,Baktoor,15,0,11,312,0,0,0,0,0,0,0,0,0,0,1,49,47,3,142,142
Jammu & Kashmir,Bandipora,Bandipora,71,6,0,0,0,8,1462,110,33,4835,1892,7,1585,955,5,1093,991,12,1755,1755
Jammu & Kashmir,Bandipora,Bonkoot,32,2,5,327,0,5,606,72,4,876,381,5,933,658,3,637,492,8,1062,1062
Jammu & Kashmir,Bandipora,Ganstan,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,71,11,710,710
Jammu & Kashmir,Bandipora,Gurez,12,0,1,221,0,4,512,41,1,166,69,3,201,124,0,0,0,3,245,245
Jammu & Kashmir,Bandipora,Hajin,104,0,29,903,0,5,607,62,6,708,298,7,796,483,17,1833,1743,40,2333,2333
Jammu & Kashmir,Bandipora,Naidkhay,60,0,21,910,0,7,775,103,9,1337,526,1,63,36,7,561,503,15,1435,1435
Jammu & Kashmir,Bandipora,Nowgam,42,0,27,722,0,1,20,3,2,71,28,2,55,38,3,109,95,7,424,424
Jammu & Kashmir,Bandipora,Sumbal,70,0,18,920,0,10,731,96,8,1374,534,10,1070,626,2,181,159,22,1490,1490
Jammu & Kashmir,Bandipora,Tulail,49,0,29,911,0,0,0,0,11,590,234,3,370,225,4,257,227,2,70,70
Jammu & Kashmir,Baramulla,Baramulla,71,0,0,0,0,5,299,60,13,1213,405,12,1068,663,15,2361,2201,26,2629,2629
Jammu & Kashmir,Baramulla,Bijhama,19,0,0,0,0,2,247,48,5,882,332,6,1220,816,5,470,401,1,127,127
Jammu & Kashmir,Baramulla,Boniyar,71,0,0,0,0,0,0,0,5,383,147,1,29,15,31,1651,1535,34,2160,2160
Jammu & Kashmir,Baramulla,Chandil Wangam,22,0,0,0,0,6,282,30,2,199,65,3,194,134,5,382,341,6,330,330
Jammu & Kashmir,Baramulla,Hardaboora,23,0,1,48,0,6,908,61,1,56,21,4,503,291,3,184,164,8,994,994
Jammu & Kashmir,Baramulla,Kandi Rafiabad,27,0,0,0,0,1,10,2,12,591,231,7,535,340,4,561,494,3,241,241
Jammu & Kashmir,Baramulla,Khaipora,35,0,0,0,0,5,346,54,8,379,170,4,148,94,12,696,592,6,275,275
Jammu & Kashmir,Baramulla,Kunzer,44,0,0,0,0,4,393,64,4,439,170,10,546,328,15,1612,1408,11,842,842
Jammu & Kashmir,Baramulla,Lalpora,17,4,0,0,0,1,25,6,4,862,361,5,755,426,2,332,289,1,121,121
Jammu & Kashmir,Baramulla,Nadihal,46,0,0,0,0,3,326,68,12,1909,768,18,1960,1218,9,1231,1060,4,481,481
Jammu & Kashmir,Baramulla,Narwah,61,0,0,0,0,1,270,38,0,0,0,15,1270,847,15,1364,1264,30,3047,3047
Jammu & Kashmir,Baramulla,Noorkah,35,0,0,0,0,2,271,25,10,1285,521,13,1448,892,9,1029,863,1,105,105
Jammu & Kashmir,Baramulla,Paranpeela,75,0,0,0,0,19,2376,374,23,3292,1243,20,2536,1609,13,1517,1294,0,0,0
Jammu & Kashmir,Baramulla,Pattan,76,0,1,52,0,1,61,7,5,558,240,13,2163,1344,20,5311,4825,36,5836,5836
Jammu & Kashmir,Baramulla,Rafiabad,39,0,0,0,0,0,0,0,2,314,79,9,544,335,15,2172,1903,13,1625,1625
Jammu & Kashmir,Baramulla,Rohama,63,0,0,0,0,6,629,119,20,1320,498,19,1983,1319,13,1462,1261,5,598,598
Jammu & Kashmir,Baramulla,Sangrama,34,0,3,204,0,2,252,50,7,429,132,5,1199,706,5,1252,1035,12,2717,2717
Jammu & Kashmir,Baramulla,Sherabad Khore,28,4,0,0,0,3,1787,385,9,1871,689,7,614,347,3,403,331,2,411,411
Jammu & Kashmir,Baramulla,Singhpora,43,0,0,0,0,5,3401,748,29,5910,2242,7,460,253,1,121,116,1,181,181
Jammu & Kashmir,Baramulla,Sopore,42,0,17,864,0,8,472,63,6,778,261,3,465,295,3,805,739,5,629,629
Jammu & Kashmir,Baramulla,Tangmarag,64,0,1,14,0,3,244,24,10,385,144,12,805,501,17,1632,1418,21,1901,1901
Jammu & Kashmir,Baramulla,Tujjar Sharief,59,0,9,361,0,10,916,147,20,3005,1212,9,1969,1115,4,559,453,7,581,581
Jammu & Kashmir,Baramulla,Uri,62,0,0,0,0,3,368,83,15,1812,690,25,2577,1497,12,1065,922,7,422,422
Jammu & Kashmir,Baramulla,Wagoora,115,0,0,0,0,6,434,56,9,891,389,36,2621,1572,18,1519,1329,46,3313,3313
Jammu & Kashmir,Baramulla,Wailoo,25,0,0,0,0,1,32,5,4,140,43,6,307,184,7,950,880,7,591,591
Jammu & Kashmir,Baramulla,Zaingeer,37,1,11,637,0,10,1695,206,7,4691,1928,3,1183,693,5,2360,2050,0,0,0
Jammu & Kashmir,Budgam,B.k.pora,90,2,2,273,0,12,2071,270,17,2773,1110,26,5383,3087,18,3371,2994,13,1438,1438
Jammu & Kashmir,Budgam,Badgam,82,6,3,120,0,14,2195,368,19,1846,678,13,1304,821,14,1715,1565,13,1139,1139
Jammu & Kashmir,Budgam,Beerwah,71,12,1,74,0,1,306,62,47,6760,2511,2,139,91,4,320,271,4,221,221
