State,District,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Uttarakhand,Almora,Bhaisiya Chhana,354,0,222,3461,0,34,968,105,13,314,107,11,232,144,18,434,391,56,787,787
Uttarakhand,Almora,Bhikiyasain,319,1,50,696,0,166,4249,358,27,581,203,17,667,411,15,412,362,43,778,778
Uttarakhand,Almora,Chaukhutiya,293,2,151,3931,0,33,1640,175,23,802,301,23,1073,668,12,441,382,49,1911,1911
Uttarakhand,Almora,Dhauladevi,768,0,377,4749,0,50,1590,166,22,595,192,44,1021,651,40,1122,968,235,4098,4098
Uttarakhand,Almora,Dwarahat,470,2,200,3863,0,54,2300,210,41,1051,402,37,1231,759,46,1903,1657,90,2919,2919
Uttarakhand,Almora,Hawalbag,435,0,165,4519,0,87,4308,486,55,4053,1542,23,1354,852,29,1681,1469,76,1959,1959
Uttarakhand,Almora,Lamgara,533,0,396,6723,0,45,2342,143,20,819,305,12,599,359,13,307,271,47,678,678
Uttarakhand,Almora,Sult,645,1,99,1658,0,315,6484,485,44,774,266,29,856,514,36,1294,1080,121,2104,2104
Uttarakhand,Almora,Syaldey,417,0,105,1897,0,240,6433,530,34,1073,361,12,269,162,12,367,301,14,297,297
Uttarakhand,Almora,Takula,458,0,299,7368,0,33,1676,183,12,603,224,11,350,197,14,426,363,89,1881,1881
Uttarakhand,Almora,Tarikhet,477,1,276,6331,0,67,2851,291,24,796,281,22,945,591,23,778,712,64,2327,2327
Uttarakhand,Bageshwar,Bageshwar,1036,0,20,323,0,49,708,66,42,480,164,44,949,596,86,2498,2208,795,13964,13964
Uttarakhand,Bageshwar,Garur,684,0,19,199,0,29,423,60,22,462,179,37,969,596,79,2887,2631,498,11121,11121
Uttarakhand,Bageshwar,Kapkote,1018,0,24,242,0,49,1007,127,44,606,206,37,752,480,76,1800,1587,788,12766,12766
Uttarakhand,Chamoli,Dasholi,397,1,10,83,0,5,166,31,16,278,107,23,338,217,60,1829,1676,282,5465,5465
Uttarakhand,Chamoli,DEWAL,292,0,0,0,0,11,151,26,13,198,82,26,479,296,66,1763,1618,176,3297,3297
Uttarakhand,Chamoli,Gairsain,389,2,1,3,0,13,212,27,18,466,190,25,867,557,115,5139,4704,215,5250,5250
Uttarakhand,Chamoli,Ghat,408,0,5,57,0,8,104,20,6,125,43,16,184,116,74,1728,1558,299,5680,5680
Uttarakhand,Chamoli,Joshimath,221,1,3,33,0,6,415,58,12,241,91,14,793,443,38,1476,1334,147,3583,3583
Uttarakhand,Chamoli,Karnaprayag,377,0,4,69,0,15,629,105,24,559,227,26,708,447,91,3026,2801,217,4447,4447
Uttarakhand,Chamoli,Narayanbagar,364,3,14,128,0,30,599,71,43,659,238,30,1014,647,114,3487,3173,130,2957,2957
Uttarakhand,Chamoli,Pokhari,318,2,14,190,0,13,189,33,35,419,154,30,462,290,54,1346,1198,170,3632,3632
Uttarakhand,Chamoli,Tharali,341,0,18,590,0,36,1569,119,26,644,222,27,699,466,96,2264,2086,138,3248,3248
Uttarakhand,Champawat,Barakot,274,1,142,2043,0,13,333,32,13,290,112,29,621,387,24,1064,914,52,982,982
Uttarakhand,Champawat,Champawat,960,1,398,5459,0,60,2820,351,63,2428,929,90,2385,1528,97,4199,3805,251,3554,3554
Uttarakhand,Champawat,Lohaghat,428,3,205,2905,0,19,620,80,21,1098,413,32,987,586,52,1636,1409,96,1936,1936
Uttarakhand,Champawat,Pati,557,1,117,1018,0,35,677,95,18,246,89,32,573,356,30,1084,916,324,6855,6855
Uttarakhand,Dehradun,Chakrata,800,6,153,902,0,67,826,111,51,517,191,67,996,604,90,2285,2076,366,5632,5632
Uttarakhand,Dehradun,Doiwala,236,0,0,0,0,5,323,55,5,322,100,12,1507,931,29,4689,4350,185,21629,21629
Uttarakhand,Dehradun,Kalsi,748,6,202,1324,0,22,404,74,27,570,203,69,1061,674,103,2616,2330,319,4538,4538
Uttarakhand,Dehradun,Raipur,243,0,3,13,0,0,0,0,1,33,9,10,120,71,19,893,807,210,4052,4052
Uttarakhand,Dehradun,Sahaspur,227,0,3,15,0,2,1731,189,7,1021,475,20,3370,2049,40,7857,7236,155,19812,19812
Uttarakhand,Dehradun,Vikasnagar,233,0,9,126,0,1,133,9,5,246,106,5,85,56,16,3690,3432,197,27210,27210
Uttarakhand,Haridwar,Bahadrabad,163,38,58,18083,0,17,13077,1046,13,12388,4203,13,6133,3835,13,7539,7113,11,3123,3123
Uttarakhand,Haridwar,Bhagwanpur,116,36,61,26783,0,6,3601,456,5,2120,669,2,1265,761,3,2331,2076,3,1127,1127
Uttarakhand,Haridwar,Khanpur,61,17,37,8089,0,1,345,78,2,1022,406,3,718,479,0,0,0,1,195,195
Uttarakhand,Haridwar,Laksar,99,33,36,12087,0,7,3029,470,7,3583,1268,3,1085,570,6,2491,2192,7,1768,1768
Uttarakhand,Haridwar,Narsan,91,21,57,29169,0,6,5649,727,3,1485,509,2,1426,956,1,417,325,1,200,200
Uttarakhand,Haridwar,Roorkee,84,11,56,25222,0,4,3195,559,5,2363,922,5,3268,1764,1,423,376,2,903,903
Uttarakhand,Nainital,Betalghat,266,14,23,904,0,128,4058,475,52,1790,596,14,543,344,11,711,632,24,396,396
Uttarakhand,Nainital,Bhimtal,394,17,85,1979,0,183,5952,387,38,1281,441,28,694,406,27,1015,891,16,269,269
Uttarakhand,Nainital,Dhari,291,2,61,1757,0,180,3979,289,19,510,179,11,278,172,7,232,203,11,117,117
Uttarakhand,Nainital,Haldwani,246,0,9,324,0,15,977,175,26,3571,1301,44,5591,3503,59,7564,6675,93,10550,10550
Uttarakhand,Nainital,Kotabag,252,10,10,719,0,47,2449,313,50,2613,1002,35,1800,1096,33,1806,1641,67,5241,5241
Uttarakhand,Nainital,Okhalkanda,706,11,106,1605,0,362,5015,459,66,1111,384,26,287,179,72,1030,926,63,641,641
Uttarakhand,Nainital,Ramgarh,343,14,100,2490,0,151,4594,459,41,737,246,15,254,159,9,215,184,13,173,173
Uttarakhand,Nainital,Ramnagar,158,5,8,203,0,53,4197,501,26,4250,1461,36,3850,2382,16,3115,2809,14,3176,3176
Uttarakhand,PAURI GARHWAL,Bironkhal,404,1,64,1558,0,120,2305,162,47,1663,649,70,2240,1380,43,1234,1047,59,1083,1083
Uttarakhand,PAURI GARHWAL,Duggada,330,0,14,289,0,112,3003,219,69,1599,588,48,1123,665,46,897,782,41,428,428
Uttarakhand,PAURI GARHWAL,Dwarikhal,373,3,89,2460,0,114,2553,231,54,1234,466,54,1773,1096,31,822,711,28,323,323
Uttarakhand,PAURI GARHWAL,Ekeshwar,263,0,48,1192,0,73,2391,156,26,981,374,41,1289,814,30,1060,917,45,828,828
Uttarakhand,PAURI GARHWAL,Kaljikhal,298,0,68,1349,0,59,1391,158,30,1136,442,29,792,501,44,1938,1723,68,1545,1545
Uttarakhand,PAURI GARHWAL,Khirsu,190,0,27,755,0,26,534,66,35,878,321,27,884,547,28,1150,955,47,748,748
Uttarakhand,PAURI GARHWAL,Kot,285,1,51,782,0,58,1864,196,28,650,231,52,1302,831,36,1040,904,59,1011,1011
Uttarakhand,PAURI GARHWAL,Nainidanda,420,0,184,3075,0,44,1948,231,36,1312,461,44,1056,634,32,868,756,80,571,571
Uttarakhand,PAURI GARHWAL,Pabau,266,0,40,1255,0,38,986,74,50,1612,638,54,2751,1688,23,1128,1005,61,763,763
Uttarakhand,PAURI GARHWAL,Pauri,260,0,46,659,0,63,1586,157,30,1411,568,44,1671,1018,31,1201,1041,46,822,822
Uttarakhand,PAURI GARHWAL,Pokhra,179,0,36,1008,0,63,2158,153,18,700,263,19,777,489,23,894,786,20,326,326
