State,District,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Madhya Pradesh,Agar-Malwa,AGAR,138,82,1,16,0,26,6635,811,0,0,0,6,3071,1959,9,3412,2832,14,4999,4999
Madhya Pradesh,Agar-Malwa,Barod,140,85,7,1055,0,20,3925,403,0,0,0,2,577,313,6,1970,1651,20,6023,6023
Madhya Pradesh,Agar-Malwa,NALKHEDA,94,38,7,1217,0,17,4477,414,3,1487,523,8,2958,1922,9,3390,2975,12,3918,3918
Madhya Pradesh,Agar-Malwa,SUSNER,111,54,2,313,0,33,7717,631,2,1532,494,1,198,103,9,6346,5570,10,3408,3408
Madhya Pradesh,Alirajpur,ALIRAJPUR,728,568,57,1973,0,12,661,99,19,1064,392,18,1246,756,30,2471,2125,24,1308,1308
Madhya Pradesh,Alirajpur,Bhabra,452,221,49,2273,0,75,3690,478,32,1435,515,33,1604,1054,18,885,766,24,1267,1267
Madhya Pradesh,Alirajpur,JOBAT,1017,231,382,6564,0,194,3650,472,84,1538,546,55,1025,643,23,378,325,48,967,967
Madhya Pradesh,Alirajpur,KATTHIWADA,646,439,59,1904,0,62,3114,464,31,1007,347,16,1047,655,11,713,633,28,924,924
Madhya Pradesh,Alirajpur,SONDWA,901,683,89,3310,0,33,1823,288,30,1625,620,15,757,481,32,1913,1666,19,1144,1144
Madhya Pradesh,Alirajpur,UDAIGARH,992,664,120,2225,0,27,677,132,46,1111,409,40,843,506,27,823,712,68,1498,1498
Madhya Pradesh,Anuppur,ANUPPUR,338,190,46,3853,0,13,1813,184,12,2938,1065,8,1493,934,14,2032,1802,55,4482,4482
Madhya Pradesh,Anuppur,JAITHARI,688,449,54,3083,0,28,3493,420,22,1847,625,23,1594,984,18,2358,2082,94,6344,6344
Madhya Pradesh,Anuppur,KOTMA,215,133,13,1318,0,9,783,93,9,600,232,6,520,282,7,848,709,38,2912,2912
Madhya Pradesh,Anuppur,PUSHPRAJGARH,1115,634,86,4471,0,34,2151,244,26,1777,697,37,3164,2009,64,3625,3224,234,12974,12974
Madhya Pradesh,Ashoknagar,ASHOKNAGAR,360,150,7,475,0,149,23392,992,18,3899,1647,16,4252,2466,10,3114,2698,10,2290,2290
Madhya Pradesh,Ashoknagar,CHANDERI,266,196,13,1188,0,10,2811,174,6,1125,453,22,6165,4021,14,3300,2864,5,882,882
Madhya Pradesh,Ashoknagar,ISAGARH,355,270,28,3685,0,5,422,54,4,371,131,18,5982,3697,14,4537,4041,16,2866,2866
Madhya Pradesh,Ashoknagar,MUNGAOLI,417,343,17,1068,0,11,3017,321,12,2768,1174,7,3758,2172,19,5125,4325,8,3044,3044
Madhya Pradesh,Balaghat,BAIHAR,526,392,47,1955,0,13,1787,238,15,1380,458,10,575,372,18,1903,1610,31,1994,1994
Madhya Pradesh,Balaghat,BALAGHAT,368,42,57,3099,0,78,5722,408,18,4642,1821,23,6438,4031,40,7910,7356,110,10100,10100
Madhya Pradesh,Balaghat,BIRSA,625,454,87,4311,0,16,1560,59,7,924,308,18,2132,1310,22,2672,2396,21,2346,2346
Madhya Pradesh,Balaghat,KATANGI,404,214,106,13697,0,24,2287,149,7,2557,1061,15,7107,4292,19,4312,3866,19,2307,2307
Madhya Pradesh,Balaghat,KHAIRLANJI,261,148,25,3329,0,21,3948,361,11,6711,2710,13,6185,3844,11,3182,2764,32,5606,5606
Madhya Pradesh,Balaghat,KIRNAPUR,309,170,19,2356,0,45,5623,384,15,4029,1343,12,5131,2944,20,5631,5173,28,4590,4590
Madhya Pradesh,Balaghat,Lalbarra,416,22,45,682,0,25,1519,122,26,3131,1103,56,5824,3697,83,10287,9270,159,18837,18837
Madhya Pradesh,Balaghat,LANJI,398,191,6,175,0,139,13726,1104,15,4156,1720,9,3979,2295,21,6012,5266,17,2685,2685
Madhya Pradesh,Balaghat,PARASWADA,420,298,13,783,0,35,2298,121,11,1035,447,15,1602,1059,12,1121,1017,36,4304,4304
Madhya Pradesh,Balaghat,WARASEONI,267,91,73,8530,0,44,8132,772,14,5927,2128,13,4283,2790,10,3145,2832,22,5492,5492
Madhya Pradesh,Barwani,BARWANI,481,247,68,2415,0,7,790,133,11,787,255,9,435,250,32,4244,3822,107,11702,11702
Madhya Pradesh,Barwani,Newali,721,543,58,1394,0,15,739,64,10,2372,930,8,519,303,6,327,272,81,3881,3881
Madhya Pradesh,Barwani,PANSEMAL,744,536,38,1534,0,31,2785,435,32,3204,1061,20,2538,1614,19,2908,2565,68,3973,3973
Madhya Pradesh,Barwani,PATI,748,493,64,3034,0,104,4699,266,12,1287,416,6,506,307,19,865,784,50,2586,2586
Madhya Pradesh,Barwani,RAJPUR,507,220,84,4836,0,67,4158,253,19,2759,1030,19,4953,3280,39,6931,6327,59,5076,5076
Madhya Pradesh,Barwani,Sendhawa,2131,1533,46,1635,0,266,9693,928,103,4057,1352,37,3312,2112,38,1360,1192,108,6403,6403
Madhya Pradesh,Barwani,Thikri,236,76,18,1311,0,4,474,81,9,2064,694,12,4805,2782,11,3205,2757,106,17716,17716
Madhya Pradesh,Betul,AMLA,214,105,6,431,0,31,3857,356,20,4665,1820,22,6683,4170,15,5068,4244,15,1905,1905
Madhya Pradesh,Betul,Athner,162,40,18,830,0,5,719,105,10,871,312,17,2231,1476,15,3832,3290,57,9766,9766
Madhya Pradesh,Betul,BETUL,268,151,3,481,0,25,3905,343,25,6204,2322,19,5232,3200,20,4810,4058,25,3424,3424
Madhya Pradesh,Betul,BHAINSDEHI,256,145,7,387,0,19,2242,221,14,2401,954,22,3543,2116,17,4162,3627,32,3830,3830
Madhya Pradesh,Betul,BHIMPUR,502,335,27,1020,0,20,1087,86,19,2575,890,24,2861,1705,22,2440,2319,55,3576,3576
Madhya Pradesh,Betul,CHICHOLI,231,122,14,897,0,13,884,119,21,1992,738,19,2213,1356,20,1590,1334,22,1984,1984
Madhya Pradesh,Betul,GHORADONGRI,268,213,5,655,0,16,2048,133,2,514,213,8,1285,789,5,1827,1686,19,4273,4273
Madhya Pradesh,Betul,MULTAI,184,46,6,73,0,9,1239,209,11,2235,847,45,10484,6760,30,6468,5537,37,6545,6545
Madhya Pradesh,Betul,Prabhat Pattan,258,64,49,1616,0,22,1420,98,16,2254,890,25,5546,3571,26,10148,8884,56,6888,6888
Madhya Pradesh,Betul,SHAHPUR,280,188,9,673,0,15,1114,130,9,1405,532,9,1337,861,10,2976,2665,40,5643,5643
Madhya Pradesh,Bhind,ATER,435,320,1,257,0,80,16177,1389,6,2429,892,6,3150,2057,8,3011,2539,14,3445,3445
Madhya Pradesh,Bhind,BHIND,299,224,11,1677,0,18,4027,528,13,4663,1675,18,7181,4385,10,5827,4696,5,702,702
Madhya Pradesh,Bhind,GOHAD,349,203,25,3169,0,81,24998,2668,28,8073,2877,6,2168,1260,3,1817,1492,3,460,460
Madhya Pradesh,Bhind,LAHAR,176,133,8,1355,0,10,6640,715,13,6220,2276,7,3680,2219,5,2360,1856,0,0,0
Madhya Pradesh,Bhind,MEHGAON,501,436,13,3241,0,25,7278,750,7,2487,806,14,9787,6059,5,2733,2329,1,210,210
Madhya Pradesh,Bhind,Raon,115,87,4,881,0,5,1310,157,5,2331,848,12,10367,6779,2,1200,940,0,0,0
Madhya Pradesh,Bhopal,BERASIA,558,290,4,624,0,147,14314,845,28,6601,2456,38,8080,5010,41,9824,8731,10,2022,2022
Madhya Pradesh,Bhopal,PHANDA,248,89,3,148,0,80,14062,1046,34,14868,5770,23,6318,3884,18,5317,4731,1,968,968
Madhya Pradesh,Burhanpur,BURHANPUR,293,9,22,300,0,3,457,51,10,1722,600,5,1038,590,9,1670,1393,235,53382,53382
