State,District,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Ladakh,Kargil,Barsoo,47,2,40,837,0,2,56,3,1,6,2,2,66,41,0,0,0,0,0,0
Ladakh,Kargil,Bhimbat,41,4,32,877,0,3,68,12,1,22,8,1,7,5,0,0,0,0,0,0
Ladakh,Kargil,Drass,50,12,29,682,0,2,34,4,2,49,15,3,72,46,1,16,12,1,22,22
Ladakh,Kargil,Gm Pora (Trespone),64,0,41,1186,0,13,365,29,6,211,83,3,75,42,1,29,23,0,0,0
Ladakh,Kargil,Kargil,86,27,41,1147,0,7,227,17,4,138,50,2,41,24,3,57,53,2,62,62
Ladakh,Kargil,Karsha,88,31,57,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladakh,Kargil,Lotsum,32,1,30,395,0,0,0,0,0,0,0,0,0,0,1,10,8,0,0,0
Ladakh,Kargil,Lungnak,35,4,30,363,0,0,0,0,0,0,0,1,10,5,0,0,0,0,0,0
Ladakh,Kargil,Pashkum,15,0,7,189,0,3,149,18,2,56,23,2,68,41,0,0,0,1,43,43
Ladakh,Kargil,Sankoo,97,13,57,1120,0,20,513,64,5,155,47,2,16,9,0,0,0,0,0,0
Ladakh,Kargil,Shaker Chaktan,84,2,68,1355,0,8,218,18,6,124,45,0,0,0,0,0,0,0,0,0
Ladakh,Kargil,Shargol,55,22,23,367,0,4,84,13,3,72,26,1,11,6,0,0,0,2,20,20
Ladakh,Kargil,Soudh,87,6,55,1179,0,9,219,18,6,156,49,6,94,56,5,57,49,0,0,0
Ladakh,Kargil,Taisuru,90,3,50,887,0,15,320,45,12,204,78,6,110,66,1,44,34,3,57,57
Ladakh,Kargil,Zansker,75,23,45,797,0,4,161,9,1,4,1,2,56,36,0,0,0,0,0,0
Ladakh,Leh Ladakh,Chuchot,15,5,2,114,0,8,1221,94,0,0,0,0,0,0,0,0,0,0,0,0
Ladakh,Leh Ladakh,Deskit,41,19,13,489,0,8,1153,59,0,0,0,1,63,37,0,0,0,0,0,0
Ladakh,Leh Ladakh,Durbuk,35,18,9,344,0,7,273,34,0,0,0,1,7,4,0,0,0,0,0,0
Ladakh,Leh Ladakh,Khaltsi,42,4,14,484,0,14,440,60,6,152,54,4,30,19,0,0,0,0,0,0
Ladakh,Leh Ladakh,Kharu,32,5,9,566,0,10,602,57,8,474,147,0,0,0,0,0,0,0,0,0
Ladakh,Leh Ladakh,Leh,46,15,15,1669,0,8,1463,100,4,539,224,4,166,90,0,0,0,0,0,0
Ladakh,Leh Ladakh,Nimoo,43,12,17,418,0,5,356,63,2,89,31,4,197,141,2,22,20,1,2,2
Ladakh,Leh Ladakh,Nyoma,18,15,1,26,0,2,279,25,0,0,0,0,0,0,0,0,0,0,0,0
Ladakh,Leh Ladakh,Panamic,30,9,15,409,0,4,481,43,2,50,19,0,0,0,0,0,0,0,0,0
Ladakh,Leh Ladakh,Rong,32,15,7,154,0,7,256,41,3,49,18,0,0,0,0,0,0,0,0,0
Ladakh,Leh Ladakh,Rupsho,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladakh,Leh Ladakh,Saspol,22,4,6,58,0,6,335,65,3,42,17,3,198,116,0,0,0,0,0,0
Ladakh,Leh Ladakh,Singay Lalok Wanla,29,9,8,189,0,8,304,38,2,22,6,2,12,7,0,0,0,0,0,0
Ladakh,Leh Ladakh,Sukerbachan,40,3,19,272,0,12,445,52,3,320,92,1,6,4,1,40,32,1,9,9
Ladakh,Leh Ladakh,Thiksay,8,3,0,0,0,0,0,0,2,220,68,1,290,200,2,243,190,0,0,0
Ladakh,Leh Ladakh,Turtuk,26,1,22,1236,0,3,230,11,0,0,0,0,0,0,0,0,0,0,0,0
