State,District,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
West Bengal,Alipurduar,Alipurduar-i,93,42,27,14305,0,7,4820,318,8,6880,1918,2,2270,1330,1,471,397,6,2411,2411
West Bengal,Alipurduar,Alipurduar-ii,355,252,58,11833,0,15,3786,216,4,2370,825,3,250,159,4,1016,884,19,2471,2471
West Bengal,Alipurduar,Falakata,310,281,18,5591,0,2,698,29,2,1027,406,1,425,234,0,0,0,6,2587,2587
West Bengal,Alipurduar,Kalchini,232,188,31,16313,0,4,3640,334,1,1195,434,3,2313,1381,0,0,0,5,2143,2143
West Bengal,Alipurduar,Kumargram,301,225,39,7360,0,9,3682,445,5,493,153,5,990,577,6,1076,988,12,1408,1408
West Bengal,Alipurduar,Madarihat,252,201,27,6940,0,6,6896,304,4,2061,683,3,2236,1238,4,1520,1444,7,1490,1490
West Bengal,Bankura,Bankura-i,165,4,65,6565,0,27,5493,640,11,1584,541,8,1812,1172,11,890,772,39,5001,5001
West Bengal,Bankura,Bankura-ii,220,2,67,5326,0,13,4151,409,13,2859,1086,14,1604,1012,23,3677,3300,88,11882,11882
West Bengal,Bankura,Barjora,304,18,127,15972,0,26,5755,341,17,4713,1638,21,3434,2207,16,2012,1781,79,11101,11101
West Bengal,Bankura,Chhatna,426,11,359,33070,0,8,1924,175,4,620,186,7,754,487,8,1032,938,29,1708,1708
West Bengal,Bankura,Gangajal Ghati,239,0,239,38542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Hirbandh,220,2,51,2670,0,7,483,84,13,1373,552,21,1879,1135,37,3087,2797,89,7425,7425
West Bengal,Bankura,Indpur,283,0,283,31703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Indus,173,5,161,34888,0,4,966,152,0,0,0,1,164,107,2,446,381,0,0,0
West Bengal,Bankura,Jaypur,229,0,226,33968,0,1,128,11,1,261,118,0,0,0,1,54,41,0,0,0
West Bengal,Bankura,Khatra-I,392,138,173,11257,0,7,525,87,5,788,324,7,434,248,16,1484,1283,46,2823,2823
West Bengal,Bankura,Kotulpur,350,0,349,40734,0,0,0,0,0,0,0,0,0,0,1,140,123,0,0,0
West Bengal,Bankura,Mejhia,118,0,118,18070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Onda,410,61,349,45843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Patrasayer,382,14,368,42218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Raipur-I,432,7,405,34203,0,0,0,0,1,52,20,4,304,175,5,1069,895,10,929,929
West Bengal,Bankura,Ranibundh,379,32,339,24071,0,0,0,0,0,0,0,1,73,51,3,196,165,4,147,147
West Bengal,Bankura,Saltora,195,6,181,25978,0,2,483,21,3,888,341,0,0,0,2,379,365,1,30,30
West Bengal,Bankura,Sarenga,182,3,148,18908,0,3,343,67,1,5,2,2,367,235,14,1736,1538,11,883,883
West Bengal,Bankura,Simlapal,383,9,320,25124,0,2,283,13,6,607,231,4,319,219,8,1076,946,34,2734,2734
West Bengal,Bankura,Sonamukhi,455,0,444,34424,0,2,129,25,0,0,0,4,433,253,0,0,0,5,307,307
West Bengal,Bankura,Taldangra,356,0,356,33514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,Vishnupur,363,49,289,25167,0,2,397,19,5,1033,422,3,900,614,5,734,592,10,355,355
West Bengal,Birbhum,Bolpur-sriniketan,313,224,16,1531,0,8,3111,370,1,295,75,0,0,0,29,7950,7414,35,12565,12565
West Bengal,Birbhum,Dubrajpur,581,500,81,6102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,Illambazar,208,131,2,263,0,0,0,0,0,0,0,1,113,58,10,2845,2653,64,12446,12446
West Bengal,Birbhum,Khoyrasol,282,154,118,18468,0,0,0,0,1,118,31,2,167,111,1,265,216,6,546,546
West Bengal,Birbhum,Labpur,284,226,51,5405,0,0,0,0,0,0,0,0,0,0,2,2451,2300,5,1079,1079
West Bengal,Birbhum,Mayureswar-i,202,131,67,14432,0,4,854,56,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,Mayureswar-ii,179,100,79,15856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,Mohammad Bazar,207,127,80,16529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,Murarai-i,161,141,16,9705,0,1,1746,404,0,0,0,0,0,0,0,0,0,3,1998,1998
West Bengal,Birbhum,Murarai-ii,105,77,26,13814,0,1,1045,34,0,0,0,0,0,0,0,0,0,1,660,660
West Bengal,Birbhum,Nalhati-i,228,129,78,20361,0,3,1230,146,2,1286,420,2,97,52,2,446,396,12,2071,2071
West Bengal,Birbhum,Nalhati-ii,143,126,14,4742,0,3,1640,281,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,Nanoor,234,191,19,4662,0,0,0,0,0,0,0,0,0,0,6,3358,3230,18,7549,7549
West Bengal,Birbhum,Rajnagar,207,115,42,4650,0,0,0,0,2,150,71,1,67,36,6,681,593,41,2210,2210
West Bengal,Birbhum,Rampurhat-i,140,118,14,5278,0,1,288,1,1,122,34,3,2334,1574,2,1360,1185,1,15,15
West Bengal,Birbhum,Rampurhat-ii,141,100,13,15500,0,2,361,53,3,505,214,5,4404,2639,6,2640,2352,12,3068,3068
West Bengal,Birbhum,Sainthia,328,261,67,12436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,Suri-i,248,89,143,16954,0,5,1221,35,0,0,0,0,0,0,2,336,311,9,634,634
West Bengal,Birbhum,Suri-ii,153,49,84,13329,0,1,31,3,1,32,12,3,532,296,3,370,347,12,1246,1246
West Bengal,Cooch Behar,Cooch Behar Ii,179,80,52,25086,0,30,17237,1657,8,2017,808,5,1773,1104,2,243,191,2,502,502
West Bengal,Cooch Behar,Coochbehar I,277,134,94,23085,0,15,4767,440,11,2850,970,7,1482,908,4,980,795,12,1489,1489
West Bengal,Cooch Behar,Dinhata-i,162,103,39,16077,0,12,9687,411,6,2391,881,1,975,577,0,0,0,1,329,329
West Bengal,Cooch Behar,Dinhata-ii,187,92,65,21019,0,19,7713,732,3,954,320,2,491,282,1,348,269,5,1245,1245
West Bengal,Cooch Behar,Haldibari,99,40,49,14499,0,8,4673,254,1,72,34,1,132,76,0,0,0,0,0,0
West Bengal,Cooch Behar,Mathabhanga II,171,87,67,16407,0,13,6373,499,3,1391,422,1,44,23,0,0,0,0,0,0
West Bengal,Cooch Behar,Mathabhanga-i,213,158,35,9083,0,15,4566,330,3,669,203,0,0,0,2,316,279,0,0,0
West Bengal,Cooch Behar,Mekliganj,362,199,146,13263,0,5,888,130,3,182,69,6,1224,710,2,141,116,1,39,39
West Bengal,Cooch Behar,Sitai,63,37,22,11465,0,4,4039,272,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Cooch Behar,Sitalkuchi,123,91,20,6378,0,10,4823,240,0,0,0,2,533,296,0,0,0,0,0,0
West Bengal,Cooch Behar,Tufanganj-i,254,105,100,27983,0,20,4469,547,9,1910,690,6,1569,982,3,150,124,11,453,453
West Bengal,Cooch Behar,Tufanganj-ii,164,70,61,15012,0,23,8145,700,6,909,272,1,115,59,3,844,699,0,0,0
West Bengal,Dakshin Dinajpur,Balurghat,726,445,117,9025,0,16,1171,157,28,3016,1179,32,2316,1444,40,3511,3061,48,4131,4131
