State,District,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Nagaland,Dimapur,AGHUNAQA,36,0,19,1056,0,0,0,0,0,0,0,0,0,0,1,60,57,16,908,908
Nagaland,Dimapur,Chumukedima,54,3,43,29487,0,3,3728,214,3,1309,530,0,0,0,0,0,0,2,1346,1346
Nagaland,Dimapur,DHANSIRIPAR,42,4,23,3198,0,8,610,71,2,210,80,0,0,0,0,0,0,5,677,677
Nagaland,Dimapur,KUHUBOTO,41,2,20,4102,0,5,403,11,0,0,0,0,0,0,0,0,0,14,1373,1373
Nagaland,Dimapur,MEDZIPHEMA,37,3,21,4673,0,6,841,41,0,0,0,4,648,432,1,205,174,2,231,231
Nagaland,Dimapur,NIULAND,34,2,12,1039,0,8,780,29,0,0,0,0,0,0,0,0,0,12,1047,1047
Nagaland,Kiphire,Khonsa,31,18,4,342,0,5,950,42,0,0,0,0,0,0,3,266,221,1,92,92
Nagaland,Kiphire,Kiphire,23,2,5,1730,0,4,998,42,0,0,0,2,228,160,8,1081,920,2,260,260
Nagaland,Kiphire,Longmatra,10,1,4,351,0,1,141,12,1,330,106,0,0,0,2,156,147,1,65,65
Nagaland,Kiphire,Pungro,22,4,7,1518,0,3,603,18,2,240,65,1,553,297,4,353,335,1,53,53
Nagaland,Kiphire,Sitimi,25,0,14,1913,0,3,345,17,1,179,82,6,861,541,1,251,244,0,0,0
Nagaland,Kohima,Botsa,10,0,7,1091,0,3,1248,56,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Kohima,Chiephobozou,23,2,15,4039,0,4,1678,103,1,193,50,1,88,61,0,0,0,0,0,0
Nagaland,Kohima,CHUNLIKHA,13,0,6,1772,0,6,2846,389,0,0,0,1,301,160,0,0,0,0,0,0
Nagaland,Kohima,Jakhama,15,0,9,5202,0,2,1089,140,1,152,60,0,0,0,2,2762,2564,1,1007,1007
Nagaland,Kohima,Kohima,8,0,7,7088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,479,479
Nagaland,Kohima,Sechu Zubza,13,1,5,500,0,5,2462,233,1,134,50,1,50,25,0,0,0,0,0,0
Nagaland,Kohima,TSEMINYU,30,5,11,2634,0,7,2620,374,2,449,183,4,656,402,1,604,501,0,0,0
Nagaland,Longleng,Longleng,18,2,11,3969,0,1,1690,1,0,0,0,1,655,458,0,0,0,3,283,283
Nagaland,Longleng,Sakshi,12,0,11,3232,0,1,182,1,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Longleng,Tamlu,22,3,17,4657,0,2,348,2,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Mokokchung,Changtongya,7,1,5,1719,0,1,1531,138,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Mokokchung,Chuchuyimlang,13,1,8,3145,0,0,0,0,2,615,175,0,0,0,1,194,159,1,136,136
Nagaland,Mokokchung,Kubolong,11,1,1,58,0,2,1632,264,5,1033,438,1,86,55,1,153,152,0,0,0
Nagaland,Mokokchung,Longchem,14,1,13,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Mokokchung,Mangkolemba,22,2,12,2554,0,3,492,25,2,1797,576,0,0,0,2,1384,1171,1,179,179
Nagaland,Mokokchung,Ongpangkong(North),17,4,4,544,0,6,2498,368,1,99,40,2,3745,2343,0,0,0,0,0,0
Nagaland,Mokokchung,Ongpangkong(South),15,2,6,1612,0,3,1136,19,0,0,0,2,932,637,1,735,703,1,101,101
Nagaland,Mokokchung,Tsurangkong,14,3,6,965,0,3,674,104,0,0,0,1,92,49,0,0,0,1,110,110
Nagaland,Mokokchung,Tuli,15,4,7,3662,0,2,1883,223,1,142,45,1,802,529,0,0,0,0,0,0
Nagaland,Mon,Aboi,12,2,3,1247,0,6,3260,271,1,154,61,0,0,0,0,0,0,0,0,0
Nagaland,Mon,Angjangyang,11,0,3,897,0,8,3649,148,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Mon,Chen,12,2,6,3014,0,3,1449,21,0,0,0,0,0,0,0,0,0,1,305,305
Nagaland,Mon,Mon,23,4,14,6986,0,3,1295,14,0,0,0,0,0,0,1,420,357,1,467,467
Nagaland,Mon,Phomching,16,1,6,3956,0,5,2336,12,0,0,0,0,0,0,1,979,867,3,1693,1693
Nagaland,Mon,Tizit,28,4,13,3227,0,6,2453,79,3,844,339,0,0,0,1,180,139,1,36,36
Nagaland,Mon,Tobu,21,5,13,5437,0,1,712,10,0,0,0,0,0,0,0,0,0,2,1161,1161
Nagaland,Mon,Wakching,17,2,11,4622,0,4,2105,235,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Peren,Athibung,38,8,21,2741,0,8,1847,65,0,0,0,1,90,47,0,0,0,0,0,0
Nagaland,Peren,Jalukie,23,2,9,3238,0,6,3402,192,2,364,123,1,932,592,2,578,546,1,235,235
Nagaland,Peren,Peren,22,5,10,1333,0,4,496,19,1,79,37,0,0,0,1,30,24,1,26,26
Nagaland,Peren,Tenning,32,7,15,3611,0,8,2282,186,1,88,25,0,0,0,0,0,0,1,292,292
Nagaland,Phek,Chetheba,4,0,4,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Phek,Chizami,16,1,13,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1240,1240
Nagaland,Phek,Kikruma,8,1,5,2819,0,0,0,0,0,0,0,2,4238,2671,0,0,0,0,0,0
Nagaland,Phek,Meluri,13,0,12,3419,0,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Phek,Pfutsero,15,0,11,2994,0,2,2566,417,0,0,0,0,0,0,0,0,0,2,699,699
Nagaland,Phek,Phek,25,1,22,3964,0,0,0,0,0,0,0,0,0,0,1,181,159,1,125,125
Nagaland,Phek,Sekruzu,17,1,13,5204,0,1,105,5,0,0,0,0,0,0,0,0,0,2,970,970
Nagaland,Phek,Weziho,20,0,20,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Tuensang,Chare,12,1,3,280,0,2,772,42,5,1260,541,0,0,0,1,214,170,0,0,0
Nagaland,Tuensang,CHESSORE,17,3,8,1139,0,3,1192,158,1,488,150,0,0,0,0,0,0,2,800,800
Nagaland,Tuensang,Longkhim,11,0,6,2226,0,4,1517,201,1,86,25,0,0,0,0,0,0,0,0,0
Nagaland,Tuensang,NOKLAK,23,3,2,193,0,11,3992,756,6,2971,855,0,0,0,1,131,103,0,0,0
Nagaland,Tuensang,Noksen,18,2,7,1607,0,7,1013,64,0,0,0,0,0,0,0,0,0,2,567,567
Nagaland,Tuensang,PANSO,8,0,4,1158,0,2,915,147,2,439,140,0,0,0,0,0,0,0,0,0
Nagaland,Tuensang,Sangsangyu,19,1,3,355,0,9,1912,197,5,2151,821,1,143,76,0,0,0,0,0,0
Nagaland,Tuensang,SHAMATOR,12,1,6,1513,0,2,335,50,1,1020,286,1,740,403,0,0,0,1,108,108
Nagaland,Tuensang,THONOKNYU,18,3,9,1562,0,4,1238,142,0,0,0,0,0,0,0,0,0,2,624,624
Nagaland,Wokha,Bhandari,40,4,26,2260,0,9,1673,156,0,0,0,1,108,54,0,0,0,0,0,0
Nagaland,Wokha,Changpang,23,0,19,1323,0,0,0,0,1,878,331,0,0,0,2,532,517,1,69,69
Nagaland,Wokha,Chukitong,13,1,6,1457,0,0,0,0,0,0,0,3,896,546,0,0,0,3,626,626
Nagaland,Wokha,Ralan,16,0,11,1374,0,3,117,3,0,0,0,1,292,162,0,0,0,1,326,326
Nagaland,Wokha,Sanis,28,2,16,2880,0,3,401,46,3,1394,570,0,0,0,1,242,241,3,1396,1396
