State,District,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Andhra Pradesh,ANANTHAPURAMU,AGALI,50,0,3,396,0,3,449,26,23,5664,2383,13,1926,1154,7,886,775,1,19,19
Andhra Pradesh,ANANTHAPURAMU,AMADAGUR,81,0,8,261,0,7,364,45,16,1602,551,24,3307,2046,15,1340,1116,11,1153,1153
Andhra Pradesh,ANANTHAPURAMU,AMARAPURAM,46,0,1,766,0,1,377,65,25,11124,4554,8,1366,837,4,476,399,7,1154,1154
Andhra Pradesh,ANANTHAPURAMU,Anantapur,39,0,0,0,0,1,4375,423,8,4293,1814,15,15475,9721,14,9953,8512,1,39,39
Andhra Pradesh,ANANTHAPURAMU,Atmakur,25,0,1,180,0,11,6588,1284,7,2072,635,4,573,312,2,757,684,0,0,0
Andhra Pradesh,ANANTHAPURAMU,BATHALAPALLE,40,0,0,0,0,6,763,75,2,478,173,8,4882,3103,14,2982,2618,10,1943,1943
Andhra Pradesh,ANANTHAPURAMU,Beluguppa,30,0,0,0,0,3,1191,260,10,4595,1841,11,8630,5215,4,790,697,2,437,437
Andhra Pradesh,ANANTHAPURAMU,Bommanahal,32,0,0,0,0,1,225,53,0,0,0,17,7183,4572,7,3482,2803,7,1159,1159
Andhra Pradesh,ANANTHAPURAMU,Brahmasamudram,34,0,0,0,0,0,0,0,1,172,85,17,7135,4662,8,2524,2155,8,1948,1948
Andhra Pradesh,ANANTHAPURAMU,BUKKAPATNAM,43,0,0,0,0,6,1163,235,12,4838,1544,13,4385,2579,9,891,775,3,384,384
Andhra Pradesh,ANANTHAPURAMU,Bukkarayasamudram,35,0,0,0,0,2,738,160,6,7422,2839,12,5867,3737,11,3733,3328,4,680,680
Andhra Pradesh,ANANTHAPURAMU,Chennekothapalle,44,0,0,0,0,2,158,34,5,2229,929,23,5823,3505,7,1374,1075,7,1302,1302
Andhra Pradesh,ANANTHAPURAMU,CHILAMATHUR,84,1,18,1607,0,24,3796,592,18,2850,1082,13,2242,1414,7,2618,2181,3,151,151
Andhra Pradesh,ANANTHAPURAMU,D.hirehal,29,0,0,0,0,5,2510,410,7,2012,753,10,4684,2742,5,665,573,2,360,360
Andhra Pradesh,ANANTHAPURAMU,DHARMAVARAM,50,0,1,20,0,2,510,60,6,2674,876,12,2374,1429,23,5606,5015,6,1113,1113
Andhra Pradesh,ANANTHAPURAMU,GANDLAPENTA,100,2,18,749,0,4,128,15,18,1109,462,25,2215,1434,18,1579,1340,15,1089,1089
Andhra Pradesh,ANANTHAPURAMU,Garladinne,34,0,0,0,0,0,0,0,5,1404,510,2,720,449,17,7112,6722,10,4850,4850
Andhra Pradesh,ANANTHAPURAMU,Gooty,36,0,0,0,0,3,550,79,6,1855,761,12,4254,2677,14,3820,3343,1,320,320
Andhra Pradesh,ANANTHAPURAMU,GORANTLA,110,5,4,194,0,31,3037,620,42,5035,1727,22,2701,1537,6,5204,4605,0,0,0
Andhra Pradesh,ANANTHAPURAMU,GUDIBANDA,63,0,0,0,0,7,1333,293,36,10061,3077,11,1761,1052,9,1268,1148,0,0,0
Andhra Pradesh,ANANTHAPURAMU,Gummagatta,35,0,1,12,0,2,930,207,12,5032,2017,9,2551,1684,7,1467,1240,4,312,312
Andhra Pradesh,ANANTHAPURAMU,Guntakal,39,0,0,0,0,0,0,0,2,698,242,16,4247,2573,17,6018,5251,4,520,520
Andhra Pradesh,ANANTHAPURAMU,HINDUPUR,46,0,0,0,0,1,219,33,23,4210,1772,14,5243,3280,6,2503,1938,2,145,145
Andhra Pradesh,ANANTHAPURAMU,KADIRI,87,3,18,812,0,9,898,185,23,3733,1257,16,1919,1215,12,1300,1156,6,472,472
Andhra Pradesh,ANANTHAPURAMU,Kalyandrug,46,0,4,591,0,10,3729,653,15,4343,1639,11,3288,1867,5,737,653,1,18,18
Andhra Pradesh,ANANTHAPURAMU,Kambadur,41,0,7,937,0,10,2423,272,9,2998,1061,5,1485,855,6,1504,1256,4,2317,2317
Andhra Pradesh,ANANTHAPURAMU,KANAGANAPALLE,39,0,0,0,0,29,7802,1017,10,1783,719,0,0,0,0,0,0,0,0,0
Andhra Pradesh,ANANTHAPURAMU,Kanekal,29,0,0,0,0,0,0,0,6,6250,2000,6,2359,1464,16,4749,4155,1,567,567
Andhra Pradesh,ANANTHAPURAMU,KOTHACHERUVU,46,0,0,0,0,0,0,0,0,0,0,4,419,237,20,6542,6253,22,2948,2948
Andhra Pradesh,ANANTHAPURAMU,Kudair,28,0,4,1566,0,17,5869,716,6,1611,525,1,165,90,0,0,0,0,0,0
Andhra Pradesh,ANANTHAPURAMU,Kundurpi,36,0,1,78,0,4,1497,327,17,6626,2649,9,2714,1646,4,2461,1870,1,196,196
Andhra Pradesh,ANANTHAPURAMU,LEPAKSHI,42,0,2,113,0,2,374,70,7,2130,807,17,4553,2788,13,3698,3061,1,113,113
Andhra Pradesh,ANANTHAPURAMU,MADAKASIRA,98,1,0,0,0,0,0,0,68,12127,4994,22,3130,1939,5,518,457,2,170,170
Andhra Pradesh,ANANTHAPURAMU,MUDIGUBBA,88,2,17,1821,0,41,6925,832,14,2124,750,9,4328,2610,3,323,278,2,81,81
Andhra Pradesh,ANANTHAPURAMU,NALLACHERUVU,85,5,6,434,0,9,866,68,3,325,98,4,169,121,42,5224,4466,16,1091,1091
Andhra Pradesh,ANANTHAPURAMU,NALLAMADA,69,1,5,342,0,20,3130,323,15,2493,939,13,3184,1887,7,1666,1404,8,1078,1078
Andhra Pradesh,ANANTHAPURAMU,Nambulapulikunta,139,28,37,1458,0,12,1282,213,19,1645,583,18,1941,1117,7,634,565,18,1209,1209
Andhra Pradesh,ANANTHAPURAMU,Narpala,38,0,0,0,0,7,12333,2732,11,5032,2058,13,3114,1941,5,861,754,2,582,582
Andhra Pradesh,ANANTHAPURAMU,Obuladevarecheruvu,110,2,11,614,0,54,7763,765,19,1645,524,10,849,513,3,151,124,11,592,592
Andhra Pradesh,ANANTHAPURAMU,Pamidi,29,0,2,287,0,4,1033,38,2,349,139,15,4942,3138,6,1337,1042,0,0,0
Andhra Pradesh,ANANTHAPURAMU,PARIGI,45,0,2,531,0,6,1747,329,15,7631,3012,12,3799,2394,7,1799,1570,3,83,83
Andhra Pradesh,ANANTHAPURAMU,Peddapappur,38,0,0,0,0,6,791,123,9,3245,1306,14,3743,2333,8,2124,1970,1,140,140
Andhra Pradesh,ANANTHAPURAMU,Peddavadugur,39,0,3,479,0,10,2874,452,17,10101,3726,4,923,604,5,1958,1618,0,0,0
Andhra Pradesh,ANANTHAPURAMU,Penukonda,28,1,0,0,0,0,0,0,4,1006,303,5,1026,660,9,1847,1735,9,1834,1834
Andhra Pradesh,ANANTHAPURAMU,Putlur,42,0,1,168,0,3,1586,252,15,6182,2456,11,2541,1515,8,1751,1490,4,562,562
Andhra Pradesh,ANANTHAPURAMU,PUTTAPARTHI,34,0,0,0,0,0,0,0,3,298,114,10,2233,1424,13,2721,2468,8,1664,1664
Andhra Pradesh,ANANTHAPURAMU,RAMAGIRI,39,0,1,11,0,8,3153,648,14,2956,1021,13,2357,1456,2,279,251,1,65,65
Andhra Pradesh,ANANTHAPURAMU,Raptadu,26,0,0,0,0,0,0,0,0,0,0,15,6400,4174,6,1759,1574,5,1652,1652
Andhra Pradesh,ANANTHAPURAMU,Rayadurg,28,0,0,0,0,0,0,0,2,783,361,13,4622,2950,8,2170,1809,5,1085,1085
Andhra Pradesh,ANANTHAPURAMU,RODDAM,60,2,2,221,0,7,1646,218,13,3622,1325,13,3839,2266,14,2224,2008,9,879,879
