State,District,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Tripura,Dhalai,Ambassa,134,2,38,1825,0,24,1797,228,28,3654,1235,26,2746,1742,10,949,853,6,423,423
Tripura,Dhalai,Chawmanu,131,33,55,3830,0,16,1961,198,7,571,192,5,430,252,7,932,853,8,858,858
Tripura,Dhalai,Dumburnagar,141,2,38,2057,0,27,1554,111,26,2594,981,20,1250,784,20,2962,2533,8,475,475
Tripura,Dhalai,Durgachowmuhani,177,6,91,8188,0,47,7831,726,24,3384,1183,4,633,425,2,121,110,3,206,206
Tripura,Dhalai,Ganganagar,64,5,23,829,0,15,801,58,5,353,121,7,367,234,5,212,194,4,42,42
Tripura,Dhalai,Manu,252,44,81,4495,0,43,6438,801,39,5314,1896,27,3072,1835,6,273,239,12,751,751
Tripura,Dhalai,Raishyabari,79,3,21,913,0,27,2287,215,18,2047,738,7,507,292,3,193,172,0,0,0
Tripura,Dhalai,Salema,115,1,26,2349,0,44,6001,713,22,2971,1071,8,997,602,4,357,297,10,318,318
Tripura,Gomati,Amarpur,201,22,55,2539,0,40,3378,409,49,5822,2167,22,2385,1472,11,1233,1082,2,53,53
Tripura,Gomati,Kakraban,128,1,8,647,0,44,5774,537,32,6068,2024,30,4935,2922,8,1006,874,5,451,451
Tripura,Gomati,Karbook,228,8,73,2045,0,54,3140,455,32,1979,698,18,733,469,15,551,460,28,1992,1992
Tripura,Gomati,Killa,92,2,44,2663,0,12,1840,201,12,1612,547,11,1402,866,5,229,207,6,333,333
Tripura,Gomati,Matabari,184,2,26,2409,0,81,12211,1333,31,3544,1279,20,2536,1556,7,575,482,17,985,985
Tripura,Gomati,Ompi,161,17,55,2322,0,36,2614,297,24,1860,708,14,975,544,7,302,254,8,235,235
Tripura,Gomati,Silachari,58,5,9,490,0,9,957,176,20,1936,710,7,452,267,6,531,431,2,41,41
Tripura,Gomati,Tepania,100,3,12,1506,0,33,4030,526,26,3209,1176,11,1378,844,3,283,231,12,1079,1079
Tripura,Khowai,Kalyanpur,159,5,47,3089,0,39,4531,452,32,4177,1519,21,1994,1228,7,632,541,8,544,544
Tripura,Khowai,Khowai,158,3,23,2195,0,55,8047,969,39,5586,2118,16,1850,1141,18,1764,1532,4,296,296
Tripura,Khowai,Mungiakami,191,35,57,2377,0,57,3404,292,23,1439,504,12,376,229,2,142,114,5,156,156
Tripura,Khowai,Padmabil,224,20,62,2246,0,38,2467,372,49,3429,1240,32,1741,1079,18,1021,874,5,179,179
Tripura,Khowai,Teliamura,231,24,78,5630,0,66,8764,866,40,5300,2029,11,893,592,5,208,175,7,301,301
Tripura,Khowai,Tulashikhar,210,19,83,4621,0,52,3975,499,25,1911,685,13,1069,613,12,1066,909,6,195,195
Tripura,North Tripura,Damcherra,87,6,27,1434,0,19,1694,137,14,1280,413,10,948,553,6,443,390,5,199,199
Tripura,North Tripura,Dasda,144,7,48,3425,0,24,2319,189,27,3351,1186,19,3314,2211,10,1165,957,9,688,688
Tripura,North Tripura,Jampui Hills,27,5,15,1768,0,2,334,2,3,520,209,1,194,119,1,193,189,0,0,0
Tripura,North Tripura,Jubarajnagar,126,1,31,3781,0,37,5944,705,20,3084,1175,24,3020,1782,8,1058,887,5,485,485
Tripura,North Tripura,Kadamtala,86,1,19,2964,0,35,8222,736,18,3669,1233,11,2314,1394,0,0,0,2,167,167
Tripura,North Tripura,Kalacherra,76,1,16,2776,0,22,5079,601,21,4631,1743,7,1665,1024,4,651,551,5,685,685
Tripura,North Tripura,Laljuri,82,2,37,2881,0,15,2134,266,17,3026,1108,6,567,331,1,507,444,4,694,694
Tripura,North Tripura,Panisagar,77,1,31,3521,0,14,2692,395,22,3867,1376,8,1403,784,1,92,90,0,0,0
Tripura,Sepahijala,Bishalgarh,250,20,73,7099,0,68,9346,908,42,4638,1605,17,1328,795,16,902,769,14,508,508
Tripura,Sepahijala,Boxanagar,112,0,17,1855,0,36,4514,492,23,2648,977,13,1427,854,9,774,658,14,1008,1008
Tripura,Sepahijala,Charilam,125,1,27,2249,0,35,6159,742,23,2927,1066,22,1656,1079,9,936,799,8,620,620
Tripura,Sepahijala,Jampuijala,421,97,133,6045,0,76,5279,702,55,2971,1108,39,1592,949,11,612,504,10,342,342
Tripura,Sepahijala,Kathalia,162,2,31,2279,0,50,9781,772,23,2521,839,16,1508,912,8,742,644,32,1687,1687
Tripura,Sepahijala,Mohanbhog,81,3,32,1857,0,17,1174,120,7,516,156,8,485,321,6,391,333,8,388,388
Tripura,Sepahijala,Nalchar,145,4,51,4311,0,56,6472,645,23,2455,823,8,900,522,2,205,166,1,45,45
Tripura,South Tripura,Bharat Chandra Nagar,96,0,12,669,0,30,3998,563,27,3590,1283,21,3058,1874,4,352,323,2,243,243
Tripura,South Tripura,Bokafa,230,17,76,3421,0,57,4453,470,48,4108,1499,22,1662,966,7,361,310,3,166,166
Tripura,South Tripura,Hrishyamukh,154,0,31,1686,0,49,5037,582,34,3761,1318,24,2208,1265,10,993,871,6,327,327
Tripura,South Tripura,Jolaibari,223,29,46,2364,0,79,8556,993,37,3916,1360,24,1996,1193,6,316,261,2,86,86
Tripura,South Tripura,Poangbari,53,3,16,1442,0,18,2670,327,11,1272,442,2,160,107,2,100,93,1,36,36
Tripura,South Tripura,Rajnagar,150,3,22,1152,0,32,3360,434,42,4870,1854,30,3609,2192,12,1352,1139,9,699,699
Tripura,South Tripura,Rupaichari,159,5,49,2029,0,46,2697,361,26,1632,586,24,1564,927,6,294,245,3,82,82
Tripura,South Tripura,Satchand,265,6,102,5622,0,55,5177,682,39,3456,1299,33,2857,1711,17,1466,1219,13,511,511
Tripura,Unakoti,Chandipur,92,9,27,2155,0,28,4402,487,11,1900,767,10,1550,1011,6,1006,891,1,110,110
Tripura,Unakoti,Gournagar,120,26,44,6306,0,31,4962,354,12,2048,678,5,867,472,1,79,69,1,137,137
Tripura,Unakoti,Kumarghat,177,7,35,3861,0,42,6902,945,43,7180,2830,22,3057,1866,21,3012,2649,7,419,419
Tripura,Unakoti,Pecharthal,82,11,26,2434,0,28,4411,381,12,2543,966,4,739,454,1,99,93,0,0,0
Tripura,West Tripura,Bamutia,109,2,16,2166,0,50,7838,801,20,3997,1455,12,1827,1057,7,1319,1114,2,295,295
Tripura,West Tripura,Belbari,199,32,10,298,0,50,2087,210,43,1764,619,23,1207,751,16,812,678,25,887,887
Tripura,West Tripura,Dukli,195,1,36,4299,0,65,13142,1583,37,7706,2771,27,3975,2363,10,1518,1287,19,948,948
Tripura,West Tripura,Hezamara,306,49,124,4062,0,72,3185,283,28,1050,398,16,1018,622,5,246,218,12,195,195
Tripura,West Tripura,Jirania,131,1,6,293,0,31,4554,580,37,4964,1815,29,2253,1424,11,975,882,16,799,799
Tripura,West Tripura,Lefunga,84,5,18,629,0,24,2019,267,21,1657,586,7,785,456,5,337,294,4,188,188
Tripura,West Tripura,Mandwai,261,16,82,3108,0,87,4993,519,39,2682,1027,19,1195,723,7,495,393,11,476,476
Tripura,West Tripura,Mohanpur,128,6,25,2517,0,45,5953,572,19,2702,968,19,2610,1563,9,921,775,5,364,364
Tripura,West Tripura,Old Agartala,90,0,3,227,0,50,9710,1050,15,1922,732,12,1264,747,5,707,600,5,127,127
