State,District,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Jharkhand,Bokaro,Bermo,91,0,3,741,0,6,1032,186,3,432,170,9,2907,1735,11,2876,2470,59,12826,12826
Jharkhand,Bokaro,Chandankiyari,1047,16,646,27360,0,36,2228,269,44,3635,1444,39,2481,1544,43,3838,3396,223,10123,10123
Jharkhand,Bokaro,Chandrapura,233,1,72,7348,0,13,1454,232,15,2485,1013,16,2043,1245,41,4099,3799,75,6650,6650
Jharkhand,Bokaro,Chas,897,0,639,40625,0,18,4700,445,17,1466,544,24,2249,1402,42,4286,3875,157,17865,17865
Jharkhand,Bokaro,Gomia,673,6,213,9264,0,37,3709,513,50,3456,1276,35,4145,2534,57,5777,4982,275,25748,25748
Jharkhand,Bokaro,Jaridih,183,0,137,9107,0,6,1572,233,4,1101,441,7,2018,1233,11,3199,2828,18,3906,3906
Jharkhand,Bokaro,Kasmar,290,0,157,8452,0,15,970,132,19,1107,400,22,1811,1101,41,3583,3187,36,2651,2651
Jharkhand,Bokaro,Nawadih,432,0,184,9334,0,16,1403,165,33,2173,826,18,1444,918,42,2812,2619,139,9459,9459
Jharkhand,Bokaro,Peterwar,460,11,117,5229,0,37,1978,232,27,1551,560,51,3119,1894,87,8749,7867,130,10717,10717
Jharkhand,Chatra,Chatra,486,0,251,11199,0,36,3379,357,28,1633,583,49,2435,1484,60,2337,2029,62,2855,2855
Jharkhand,Chatra,Giddhor,308,0,194,4130,0,13,497,53,9,471,167,14,362,213,17,852,781,61,1951,1951
Jharkhand,Chatra,Itkhori,652,0,38,113,0,5,221,32,23,833,343,43,1683,1045,216,4254,3871,327,7929,7929
Jharkhand,Chatra,Kanhachatti,442,5,197,5598,0,4,469,103,16,2017,676,23,958,615,86,4691,4125,111,4130,4130
Jharkhand,Chatra,Kunda,356,0,14,241,0,9,212,37,18,439,179,49,1401,868,61,1825,1620,205,4525,4525
Jharkhand,Chatra,Lawalong,318,0,15,240,0,18,1454,299,21,876,370,45,2434,1487,51,2314,2097,168,5167,5167
Jharkhand,Chatra,Mayurhand,521,3,159,2983,0,8,185,28,19,379,158,39,906,568,152,4726,4364,141,3993,3993
Jharkhand,Chatra,Pathalgada,253,11,10,207,0,3,63,14,7,241,86,15,451,290,41,1529,1352,166,4552,4552
Jharkhand,Chatra,Pratappur,1088,1,58,803,0,23,873,95,60,1437,557,90,1552,958,143,3609,3211,713,15101,15101
Jharkhand,Chatra,Shaligram Ram Narayanpur Alias Hunterganj,2259,1,218,2648,0,53,1324,200,119,2660,948,201,3811,2379,295,5854,5098,1372,21937,21937
Jharkhand,Chatra,Simaria,665,2,38,774,0,31,3578,513,41,3490,1321,63,3862,2373,171,8930,8359,319,9494,9494
Jharkhand,Chatra,Tandwa,428,0,323,10608,0,23,5035,589,27,2739,962,20,1478,838,30,2659,2341,5,462,462
Jharkhand,Deoghar,Deoghar,798,4,300,7656,0,90,3756,421,66,2519,968,99,4394,2759,88,4186,3672,151,5297,5297
Jharkhand,Deoghar,Devipur,773,0,71,858,0,57,1302,150,76,2091,762,154,3770,2365,207,5825,4940,208,5091,5091
Jharkhand,Deoghar,Karown,495,12,165,4071,0,37,1783,238,35,2789,1018,50,2996,1870,86,4483,3923,110,5061,5061
Jharkhand,Deoghar,Madhupur,892,9,179,5521,0,25,1249,136,47,2468,958,89,4093,2590,256,11455,10361,287,10342,10342
Jharkhand,Deoghar,Margomunda,481,0,235,7111,0,29,2165,308,35,2337,882,39,2646,1688,44,1850,1675,99,2549,2549
Jharkhand,Deoghar,Mohanpur,1657,3,501,8550,0,83,3230,444,123,4241,1562,209,6908,4360,276,9802,8513,462,12827,12827
