State,District,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Maharashtra,Ahmednagar,Akole,691,0,52,1405,0,60,2521,271,66,3714,1410,39,3966,2507,75,9174,8184,399,36664,36664
Maharashtra,Ahmednagar,Jamkhed,320,0,0,0,0,5,163,25,2,123,58,2,133,84,9,959,930,302,24319,24319
Maharashtra,Ahmednagar,Karjat,746,0,96,3452,0,41,2116,328,67,4156,1508,50,3547,2151,94,7553,6849,398,29005,29005
Maharashtra,Ahmednagar,Kopargaon,438,6,25,627,0,12,879,59,10,631,253,23,2468,1664,53,12226,11456,309,42866,42866
Maharashtra,Ahmednagar,Nagar,808,4,58,1505,0,53,2586,358,45,3119,1143,49,4549,2984,55,7006,6229,544,55462,55462
Maharashtra,Ahmednagar,Nevasa,407,1,15,524,0,14,1002,112,19,2000,690,23,5462,3379,67,14900,14097,268,47135,47135
Maharashtra,Ahmednagar,Parner,729,0,44,1190,0,94,4226,459,70,4202,1586,76,5273,3344,67,9033,8067,378,30984,30984
Maharashtra,Ahmednagar,Pathardi,617,0,29,917,0,44,2211,311,63,3612,1338,71,6569,4246,78,7003,6020,332,27337,27337
Maharashtra,Ahmednagar,Rahata,442,0,1,12,0,14,1228,168,20,2288,913,23,2727,1721,38,5415,4852,346,48315,48315
Maharashtra,Ahmednagar,Rahuri,450,0,4,145,0,17,1552,212,31,2461,880,33,4012,2563,76,12434,11234,289,31674,31674
Maharashtra,Ahmednagar,Sangamner,931,1,90,4200,0,62,3895,527,88,6955,2653,86,7218,4448,234,28775,26549,370,43857,43857
Maharashtra,Ahmednagar,Shevgaon,306,2,0,0,0,37,2271,210,18,2332,968,28,5910,3680,26,5072,4332,195,26302,26302
Maharashtra,Ahmednagar,Shrigonda,736,0,48,1500,0,27,2290,321,27,5433,2272,44,6860,4281,63,8436,7626,527,41157,41157
Maharashtra,Ahmednagar,Shrirampur,367,0,1,51,0,4,1107,171,1,29,9,3,715,460,5,1162,1065,353,40117,40117
Maharashtra,Akola,Akola,154,0,1,70,0,6,1268,138,10,2374,991,11,3351,2121,16,5610,4857,110,34334,34334
Maharashtra,Akola,Akot,147,0,0,0,0,2,258,31,0,0,0,6,2698,1780,10,3659,3357,129,35348,35348
Maharashtra,Akola,Balapur,87,0,0,0,0,11,1373,125,9,2074,827,16,10849,7031,24,10550,8818,27,8882,8882
Maharashtra,Akola,Barshitakli,125,0,0,0,0,26,4586,468,6,1644,581,13,2806,1777,15,3369,2910,65,19264,19264
Maharashtra,Akola,Murtijapur,144,0,2,130,0,19,3016,249,9,1805,700,22,7182,4781,16,4780,4116,76,15627,15627
Maharashtra,Akola,Patur,85,0,1,47,0,7,1909,239,7,3248,1261,11,4783,2980,22,6926,6391,37,10118,10118
Maharashtra,Akola,Telhara,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,34518,34518
Maharashtra,Amravati,Achalpur,150,0,0,0,0,4,154,12,4,491,234,24,6657,4517,62,21064,17922,56,15730,15730
Maharashtra,Amravati,Amravati,107,0,1,131,0,1,121,24,1,81,39,0,0,0,5,8058,7875,99,26856,26856
Maharashtra,Amravati,Anjangaon S,105,0,0,0,0,0,0,0,1,35,13,2,1507,925,25,8597,8388,77,16114,16114
Maharashtra,Amravati,Bhatkuli,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,25156,25156
Maharashtra,Amravati,Chandur Bz,140,0,0,0,0,2,269,52,0,0,0,0,0,0,0,0,0,138,39699,39699
Maharashtra,Amravati,Chandur Ril,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,45,80,19162,19162
