State,District,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Chhattisgarh,Balod,Balod,120,0,1,25,0,4,457,62,5,1067,375,14,2711,1705,51,13318,12219,45,7376,7376
Chhattisgarh,Balod,Dondi,128,0,5,133,0,9,764,14,6,1051,423,11,2604,1641,66,16410,14676,31,2356,2356
Chhattisgarh,Balod,Dondilohara,284,0,37,1160,0,27,3055,155,15,2667,1121,36,6820,4364,115,25447,23371,54,6962,6962
Chhattisgarh,Balod,Gunderdehi,209,0,13,367,0,3,238,14,6,1210,450,21,4676,3046,86,25324,23501,80,16872,16872
Chhattisgarh,Balod,Gurur,152,0,1,13,0,5,514,100,5,874,367,16,2053,1338,82,21340,18754,43,8334,8334
Chhattisgarh,Balodabazar-Bhatapara,Baloda Bazar,187,0,6,673,0,18,2781,299,13,3163,1096,26,9300,5782,67,22839,20385,57,14730,14730
Chhattisgarh,Balodabazar-Bhatapara,Bhatapara,113,0,1,23,0,11,2098,162,7,2468,905,15,4737,2901,48,14666,13381,31,8604,8604
Chhattisgarh,Balodabazar-Bhatapara,Kasdol,348,0,25,864,0,39,2784,123,24,3224,1337,55,8926,5703,148,26749,24098,57,7967,7967
Chhattisgarh,Balodabazar-Bhatapara,Palari,152,0,4,259,0,12,2620,216,19,8223,3393,34,13220,8456,40,12240,10835,43,13323,13323
Chhattisgarh,Balodabazar-Bhatapara,Simga,130,0,2,397,0,9,2133,45,10,3955,1551,36,11151,7038,44,15862,14263,29,9821,9821
Chhattisgarh,Balrampur-Ramanujganj,Balrampur,696,0,7,390,0,28,1878,239,84,4242,1714,257,11647,7322,268,14578,12604,52,2338,2338
Chhattisgarh,Balrampur-Ramanujganj,Kusmi,756,0,46,1316,0,46,1916,214,60,2347,887,145,5883,3829,170,7449,6419,289,8712,8712
Chhattisgarh,Balrampur-Ramanujganj,Rajpur,563,0,29,1075,0,26,1033,131,30,1248,471,138,5765,3791,276,13071,11362,64,2761,2761
Chhattisgarh,Balrampur-Ramanujganj,Ramchandrapur,1192,0,116,3868,0,83,3946,519,123,5936,2261,226,9243,5825,452,18602,16616,192,5634,5634
Chhattisgarh,Balrampur-Ramanujganj,Shankargarh,380,0,12,480,0,33,1751,243,41,2262,871,87,5154,3320,143,7984,6893,64,3193,3193
Chhattisgarh,Balrampur-Ramanujganj,Wadrafnagar,628,0,34,1397,0,37,2684,354,67,4876,1859,106,7586,4726,129,11839,10619,255,13540,13540
Chhattisgarh,Bastar,Bakawand,840,0,40,1234,0,31,3116,355,37,2632,971,35,1631,1065,133,8034,7255,564,21275,21275
Chhattisgarh,Bastar,Bastanar,485,0,30,489,0,13,292,39,16,430,174,25,736,465,56,1971,1782,345,7900,7900
Chhattisgarh,Bastar,Bastar,1080,0,65,1479,0,37,1740,266,72,2807,1082,91,4137,2586,131,5500,4898,684,23588,23588
Chhattisgarh,Bastar,Darbha,510,0,30,719,0,16,720,70,8,223,67,30,951,579,60,2242,2024,366,10052,10052
Chhattisgarh,Bastar,Jagdalpur,719,1,38,1335,0,38,1816,229,34,1385,476,52,2407,1536,106,5251,4717,450,17139,17139
Chhattisgarh,Bastar,Lohandiguda,716,5,61,1314,0,35,1359,162,37,979,350,47,1325,835,122,3975,3571,409,10261,10261
Chhattisgarh,Bastar,Tokapal,756,0,58,1399,0,23,871,113,32,1025,378,38,1056,659,76,2464,2214,529,12802,12802
Chhattisgarh,Bemetara,Bemetara,187,0,0,0,0,12,2836,231,4,543,228,16,4002,2446,50,10970,10144,105,23070,23070
Chhattisgarh,Bemetara,Berla,237,0,17,598,0,22,1594,161,9,853,330,26,4573,3131,65,17437,15817,98,20148,20148
