State,District,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Ladakh,Kargil,Barsoo,47,0,2,21,0,0,0,0,2,18,8,4,54,33,8,160,138,31,552,552
Ladakh,Kargil,Bhimbat,43,0,0,0,0,0,0,0,0,0,0,1,7,5,7,141,132,35,959,959
Ladakh,Kargil,Drass,50,0,0,0,0,0,0,0,0,0,0,1,23,17,2,62,59,47,1084,1084
Ladakh,Kargil,Gm Pora (Trespone),64,0,1,9,0,1,42,7,1,35,14,6,160,109,38,1110,1020,17,510,510
Ladakh,Kargil,Kargil,87,0,4,75,0,3,66,9,2,76,25,7,171,103,18,723,639,53,1222,1222
Ladakh,Kargil,Karsha,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1031,1031
Ladakh,Kargil,Lotsum,32,0,2,10,0,1,14,2,1,4,1,3,57,38,9,119,97,16,203,203
Ladakh,Kargil,Lungnak,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,405,405
Ladakh,Kargil,Pashkum,15,0,0,0,0,0,0,0,0,0,0,1,8,5,7,348,298,7,219,219
Ladakh,Kargil,Sankoo,97,0,1,1,0,1,21,3,2,45,14,4,69,46,26,574,524,63,1282,1282
Ladakh,Kargil,Shaker Chaktan,80,0,2,7,0,1,5,1,0,0,0,11,201,135,25,681,611,41,799,799
Ladakh,Kargil,Shargol,55,0,1,2,0,0,0,0,1,12,4,3,41,26,11,263,238,39,534,534
Ladakh,Kargil,Soudh,87,0,7,187,0,2,46,7,3,67,23,14,326,206,31,700,630,30,465,465
Ladakh,Kargil,Taisuru,90,0,0,0,0,0,0,0,0,0,0,3,17,11,24,498,462,63,1160,1160
Ladakh,Kargil,Zansker,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,88,64,1162,1162
