State,District,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2024,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Assam,Bajali,Bajali,467,0,29,1413,0,7,587,90,13,655,269,40,3147,1986,129,9210,8586,249,19002,19002
Assam,Bajali,Bhabanipur,316,0,12,729,0,3,436,75,6,945,322,7,610,355,57,7625,6823,231,28668,28668
Assam,BAKSA,Barama,256,0,4,330,0,5,1158,138,8,839,286,10,1337,898,80,5713,5386,149,10912,10912
Assam,BAKSA,Baska,439,0,51,1952,0,22,1318,151,13,799,329,24,2653,1596,113,7485,6938,216,14930,14930
Assam,BAKSA,Dhamdhama,400,0,29,1257,0,9,415,41,5,246,109,14,936,619,92,4792,4495,251,15286,15286
Assam,BAKSA,Gobardhana,264,0,30,2823,0,11,1262,140,30,4168,1659,29,4928,2891,92,12384,11690,72,7604,7604
Assam,BAKSA,Jalah,527,0,57,3128,0,14,1085,137,9,1489,630,34,3901,2442,152,9760,9210,261,18538,18538
Assam,Barpeta,Barpeta,421,0,37,2833,0,7,795,118,9,1641,591,24,4079,2606,122,15175,13973,222,25921,25921
Assam,Barpeta,Chakchaka,330,0,10,354,0,2,258,53,0,0,0,6,835,479,48,4939,4679,264,18485,18485
Assam,Barpeta,Chenga,140,0,19,1805,0,2,358,69,4,530,200,14,2347,1489,29,3802,3492,72,10493,10493
Assam,Barpeta,Gobardhana,105,0,2,55,0,0,0,0,1,1245,350,3,865,606,30,4562,4405,69,13787,13787
Assam,Barpeta,Gomaphulbari,99,0,6,428,0,1,221,7,9,1789,690,6,1070,671,10,1453,1277,67,10674,10674
Assam,Barpeta,Mandia,401,0,42,7151,0,2,283,3,1,254,118,8,1206,743,98,17173,15894,250,39991,39991
Assam,Barpeta,Pakabetbari,239,0,9,1397,0,6,1852,268,5,1329,465,9,2139,1245,60,9787,9304,150,24552,24552
Assam,Barpeta,Ruposhi,289,0,23,2016,0,5,1122,128,4,335,121,16,1746,1156,61,7817,7379,180,21095,21095
Assam,Barpeta,Sarukhetri,227,0,9,902,0,2,244,50,5,760,303,15,1827,1170,54,5672,5197,142,12486,12486
Assam,Biswanath,Baghmara,297,0,9,444,0,5,775,90,2,131,50,8,679,437,22,2770,2453,251,20476,20476
Assam,Biswanath,Behali,328,0,8,157,0,3,105,14,7,225,86,14,1435,968,25,1358,1211,271,15791,15791
Assam,Biswanath,Biswanath,162,0,18,591,0,13,1064,140,8,1746,630,3,347,237,4,268,259,116,12389,12389
Assam,Biswanath,Chaiduar,662,2,181,5753,0,23,1753,178,18,1957,739,35,2808,1752,58,5213,4668,345,19539,19539
Assam,Biswanath,Pub Chaiduar,494,6,82,4048,0,14,925,114,21,2701,994,42,4050,2542,51,4149,3702,278,17216,17216
Assam,Biswanath,Sakomatha,279,3,16,990,0,0,0,0,4,452,170,9,1215,709,10,1288,1132,237,19300,19300
Assam,Biswanath,Sootea,541,4,100,4206,0,28,2468,236,14,1419,569,14,809,494,32,2026,1764,349,25808,25808
Assam,Bongaigaon,Boitamari,523,5,71,3591,0,19,1844,251,26,2737,1027,34,2586,1630,42,3854,3284,326,24303,24303
Assam,Bongaigaon,Dangtol,382,0,13,487,0,8,486,77,13,1110,443,24,2217,1456,33,4658,4235,291,19960,19960
Assam,Bongaigaon,Manikpur,397,0,47,2599,0,7,550,80,6,443,174,11,1245,830,29,2476,2241,297,24412,24412
Assam,Bongaigaon,Srijangram,550,3,27,1193,0,6,369,59,16,1086,451,13,762,504,27,1907,1659,458,26208,26208
Assam,Bongaigaon,Tapattary,458,0,40,2022,0,6,400,82,6,318,117,14,989,639,27,2088,1849,365,25896,25896
Assam,Cachar,Banskandi,138,0,8,509,0,2,466,70,10,885,369,5,731,408,22,2068,1944,91,12363,12363
