State,District,Block Name,Total Habitations as on 01/04/2023,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2023,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2023,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Nagaland,CHUMOUKEDIMA,DHANSIRIPAR,49,0,0,0,0,0,0,0,2,144,60,23,1985,1283,8,1262,1018,16,2146,2146
Nagaland,CHUMOUKEDIMA,MEDZIPHEMA,30,0,0,0,0,2,113,22,2,250,109,5,867,511,4,841,782,17,2457,2457
Nagaland,Dimapur,Chumukedima,60,0,0,0,0,1,91,20,1,35,10,13,11044,6823,27,16050,14272,18,9834,9834
Nagaland,Kiphire,Khonsa,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2903,2903
Nagaland,Kiphire,Kiphire,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4491,4491
Nagaland,Kiphire,Longmatra,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1337,1337
Nagaland,Kiphire,Pungro,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2962,2962
