State,District,Block Name,Total Habitations as on 01/04/2023,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2023,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2023,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Madhya Pradesh,Agar-Malwa,AGAR,138,1,0,0,0,91,9231,1129,13,1517,503,1,408,250,5,2058,1824,27,9712,9712
Madhya Pradesh,Agar-Malwa,Barod,140,1,0,0,0,107,12960,1334,2,139,41,1,190,130,4,1119,1008,25,8048,8048
Madhya Pradesh,Agar-Malwa,NALKHEDA,94,1,0,0,0,52,5914,622,5,1603,580,1,41,22,2,688,589,33,11308,11308
Madhya Pradesh,Agar-Malwa,SUSNER,111,0,0,0,0,81,10428,1214,0,0,0,1,460,240,0,0,0,29,14703,14703
Madhya Pradesh,Alirajpur,ALIRAJPUR,728,78,76,2178,0,403,14546,974,16,344,136,21,942,606,39,3327,2957,95,3396,3396
Madhya Pradesh,Alirajpur,Bhabra,452,45,66,2150,0,110,4192,287,15,527,207,41,1948,1247,85,5635,5039,90,4085,4085
Madhya Pradesh,Alirajpur,JOBAT,1013,293,53,776,0,192,3201,391,57,891,308,33,538,341,39,696,588,346,5180,5180
