State,District,Block Name,Total Habitations as on 01/04/2023,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2023,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2023,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Tripura,Dhalai,Ambassa,134,0,18,733,0,12,750,110,15,879,314,24,3702,2343,40,5111,4435,25,2071,2071
Tripura,Dhalai,Chawmanu,131,0,65,2087,0,9,523,68,5,328,132,18,1543,961,32,4966,4365,2,108,108
Tripura,Dhalai,Dumburnagar,141,0,11,528,0,9,584,51,10,817,320,24,1967,1245,42,4732,4167,45,4790,4790
Tripura,Dhalai,Durgachowmuhani,177,0,0,0,0,12,1229,196,29,3162,1225,28,4277,2684,38,5270,4658,70,5763,5763
Tripura,Dhalai,Ganganagar,64,0,4,130,0,1,70,11,9,534,197,10,638,417,12,653,565,28,1145,1145
Tripura,Dhalai,Manu,252,0,41,2047,0,19,1796,215,25,2439,918,51,5788,3665,52,5960,5284,64,6964,6964
Tripura,Dhalai,Raishyabari,79,0,1,72,0,4,137,29,5,464,197,16,1212,784,22,1424,1250,31,2573,2573
